gene,p,mean
ABHD5,0.8060426548087083,-0.09685834063351421
RAD50,0.8060426548087083,-0.11103905657686816
VPS4A,0.8060426548087083,0.01666541492919482
HEYL,0.8070125862660484,-0.0029129192371300933
ZNF22,0.8072729686048195,0.028817679771927007
MCL1,0.8075806703879269,0.026320324068847288
TDP1,0.8079757806987098,0.025600621781448885
ASNSD1,0.8079829523214679,0.09688602377903595
HIF3A,0.8079829523214679,0.08273748790622003
TYRO3,0.8079829523214679,0.02417231558086965
CPNE8,0.8079829523214679,0.013879096534678767
UBA6,0.8079829523214679,-0.00017172152697622622
SLC25A40,0.8079829523214679,-0.031069416070137627
CLIP2,0.8079829523214679,-0.008221749185344858
HS6ST3,0.8079829523214679,-0.06039645358825601
LAMB3,0.8079829523214679,-0.072036845083008
TRAF6,0.8079829523214679,-0.0021801523421627646
WDR76,0.8081513316283138,-0.02624690245693334
FBXO32,0.8082647950513194,-0.02901292972261771
GGT7,0.8085447573452496,-0.027115643347110065
C11orf68,0.8089534085846668,0.1323160693851571
KLHL17,0.8089534085846668,-0.03582780819779735
PIGY,0.8089534767774907,-0.03113158101642992
MFSD4A,0.8096524981850348,0.026125507510769194
CPD,0.8099244316361682,-0.14626410265890366
TRIP4,0.8099244316361682,-0.07417483051048732
MTG1,0.8099244316361682,-0.009975853627750914
CCDC78,0.8099244316361682,-0.008961120305842313
ADAMTS1,0.8099244316361682,0.00178277714558997
CST11,0.8099244316361682,0.01645838306876532
IER2,0.8099244316361682,0.035144627144056084
IL11RA,0.8099244316361682,0.04726046704585927
EEFSEC,0.8099244316361682,0.06743382236689399
DMRT1,0.8099244316361682,0.09114389402780562
B3GALT4,0.8103200588489098,0.028286175147274197
RABIF,0.810386684574713,0.02396759751748418
LY86-AS1,0.8108955433574455,0.003135749209086415
CDH13,0.8118670140846925,-0.03243119902453996
KCNK7,0.8118670812780052,-0.23477016823641125
CHMP2B,0.8118670812780052,-0.08374722495028428
GTF2H1,0.8118670812780052,-0.03664346325236436
PAEP,0.8118670812780052,0.0037146816935377316
TESK1,0.8118670812780052,0.006775291837019207
TMC2,0.8118670812780052,0.00859515089917072
PMS1,0.8118670812780052,0.013236374737001733
ERCC1,0.8118670812780052,0.017883334716141785
SRGAP1,0.8118670812780052,0.027419173304518436
TMEM123,0.8118670812780052,0.03985853269906506
SEPTIN7,0.8118670812780052,0.0414402836669953
UPK2,0.8118670812780052,0.11056780456877152
ZNF382,0.8119394065023526,-0.026953903958496915
FOXJ1,0.8121362393688194,-0.027959676100113635
PLAT,0.8124429566688233,0.027473009780662402
ZNF257,0.8125369961006822,0.024059294722612364
FRA10AC1,0.812838774520264,0.14207984985318775
PRMT1,0.8129973394706844,0.02739965372904541
ZNF428,0.8135181290430769,0.026042284814524284
VCF1,0.81381088975056,0.10260308300086476
ARMC1,0.81381088975056,0.048150248007572366
SSBP3,0.81381088975056,0.020929910502441425
KDM4C,0.81381088975056,0.0032245543990558206
NR5A2,0.81381088975056,-0.006159590481037681
TAS2R9,0.81381088975056,0.06328165910446454
CHST6,0.81381088975056,-0.03632349052143123
UQCR10,0.81381088975056,-0.04811336752672224
CD207,0.81381088975056,-0.08217268417506364
NEK4,0.81381088975056,-0.031224334317721855
PRRC1,0.81381088975056,-0.2057556971026592
LONRF2,0.8139502929133487,-0.026689488199965927
CRIP1,0.8147831587587848,-0.04905406817073907
FBXL4,0.8147831587587848,-0.03300487082047235
MIR124-1HG,0.8155317219929461,0.024792679067745335
GUF1,0.8156679356361587,0.02700310103323542
ZSWIM5,0.8157557796796134,-0.10619129970376075
RAB38,0.8157557796796134,-0.004170221379824902
SPATA22,0.8157557796796134,0.02715245581507718
FER,0.8157557796796134,0.03547108006896669
ZNF385A,0.8157558455360034,0.17619523879355864
SLC30A8,0.8157558455360034,0.16074273960411317
IMPDH1,0.8157558455360034,0.0838524694904023
REST,0.8157558455360034,0.07242632765774859
COG5,0.8157558455360034,-0.011017659850238656
ADAM7,0.8157558455360034,-0.043133472056651155
PLPP1,0.8157558455360034,-0.05832010093994669
C12orf76,0.8157558455360034,0.003017270141878664
GCLC,0.8162488116447278,-0.0282105795263528
TIPIN,0.8166121572221804,0.02539471649037315
ING2,0.8167286190230729,-0.20403658969960628
CLCA4,0.8167286190230729,0.060409899938752176
HR,0.8167286845445377,0.030543879713342437
PSMA6,0.8167286845445377,0.057773368288552784
CLDND2,0.8169602483617837,-0.029629184368843053
GADD45B,0.8169678122874308,0.02750152584604071
EIF2AK1,0.8170999467899667,-0.028368064157781064
CDCP1,0.817408079892104,-0.027262601123774696
TJP3,0.8174947788028339,-0.024258829442784215
HRCT1,0.8177018719092031,0.03460664659384974
JADE3,0.8177018719092031,0.09517304871353363
PLAC1,0.8177019370952991,-0.04814255363674977
LRRTM4,0.8177019370952991,-0.035020385755580155
PPP6C,0.8177019370952991,-0.01006715395063304
COMMD4,0.8177019370952991,0.007875803935170775
GPER1,0.8177019370952991,0.03043594216175754
TMEM107,0.8177019370952991,0.04672527491965915
CPEB4,0.8177019370952991,0.06657661235634854
RIN2,0.8177303751352225,0.025936957916102545
DAAM2,0.8186752754773828,0.1262503660660229
GRK1,0.8186753403279486,0.06803162255012699
REM1,0.8187611576193369,0.026630452830342235
G6PC2,0.8189656422813314,0.025419706743812522
TFG,0.81964915286841,-0.06517459662671875
H3C11,0.81964915286841,-0.04572672390344358
PIGX,0.81964915286841,-0.043822839210563014
RBIS,0.81964915286841,-0.03941535388114491
BTBD2,0.81964915286841,-0.02418438904677836
SLC17A6,0.81964915286841,-0.02140352380904958
EPB41L4A-DT,0.81964915286841,0.02637973951743597
ZNF581,0.81964915286841,0.0660650750488279
IL1F10,0.81964915286841,0.06670021113638222
L3MBTL4,0.8206231145385442,-0.006321665379494301
CLIP1,0.8208441951018074,0.025559322203955015
SLC6A4,0.8215974812745022,-0.37554249644704635
ACE,0.8215974812745022,-0.08476943009946204
CCDC97,0.8215974812745022,-0.030500606557286217
KRT25,0.8215974812745022,0.02156997383605485
FRMD8,0.8215974812745022,0.0357352351080967
TINAGL1,0.8215974812745022,0.037520880592445446
GNL2,0.8215974812745022,0.06053121866079286
GSDMC,0.8215974812745022,0.06343966650444419
ST7L,0.8215974812745022,0.10545100119223563
ABITRAM,0.8218847556361439,-0.026558491734100558
LIX1,0.822571995585158,-0.056531634439087444
AOC3,0.8227020259569858,0.027776423604457458
CELF2,0.822893297057183,0.02757078780572142
TRPM6,0.8231286648419542,0.025223301816678693
TENT5B,0.8235011621700582,-0.023909675073934034
GET1,0.8235220534358969,0.02498129937888627
MGST1,0.823546910712152,-0.04309416313950422
HUNK,0.823546910712152,-0.0052096814283752735
SIDT1,0.823546910712152,0.03162178701799905
SPOCD1,0.823546910712152,0.07507159591111627
CPTP,0.823546910712152,0.08514815676506467
IL2RG,0.823546910712152,0.09152492793908476
TMEFF2,0.823546910712152,0.09351336797293981
BOK,0.823546910712152,0.10648501162141501
HSPA12A,0.8238171668216921,-0.025189178568716317
WDR36,0.8240134650662867,-0.022677583156840396
ALDH7A1,0.8245219718561372,0.014811825636341258
KRTAP4-5,0.8247415455180128,-0.02591628109997619
EVI5,0.8252444595990752,-0.02513333410767966
CAD,0.8254973670665715,0.029969170568682493
SLC2A5,0.8254974295595534,-0.1888615767288966
NUDT9P1,0.8254974295595534,-0.019110963794860714
RANBP6,0.8254974295595534,0.0010769367068550195
BMP7,0.8254974295595534,0.022349528505903406
GRIA2,0.8254974295595534,0.06620960800252515
CHODL,0.8254974295595534,0.11070741071675023
COL8A2,0.8259404391830145,-0.020397424345958856
SPATA33,0.826214888817485,0.022985871502317925
FMO4,0.8262416467622856,-0.021751055815789594
SOWAHC,0.8269064298020284,0.024396704774516678
P2RX7,0.8270128512399444,0.02415995205977333
KALRN,0.8272208462259455,-0.02724687876591189
PCDHGC4,0.8274489643579453,0.0427650544504212
BHMT,0.827449026174724,-0.025874906760783967
PPIB,0.827449026174724,0.005058694391046052
CIB1,0.827449026174724,0.011578156812505916
PER1,0.827449026174724,0.02614507856377886
NDST2,0.827449026174724,0.04551771604280577
ACACB,0.827449026174724,0.0508023739523857
TMSB4Y,0.827449026174724,0.0713502527930974
ANP32B,0.827449026174724,0.0830122828423883
EIF5B,0.8283860603717207,-0.027168182072686675
RBCK1,0.8284251635233912,-0.008573000085175364
ROPN1,0.8285166985177082,-0.02706997666148521
NBR2,0.8291515095336892,0.024556830691640698
RHOBTB2,0.8294015666167891,-0.22808524792582907
TCTN3,0.8294016277562848,-0.09592335376787119
OSBPL10,0.8294016888957148,0.06832261330651404
ZNF680,0.8294016888957148,0.04474388140053514
EIF2B1,0.8294016888957148,0.04419195482610064
IGSF21,0.8294016888957148,0.018958790454947277
MANF,0.8294016888957148,0.0004921944571620943
GATD1,0.8294016888957148,-0.007471557654075237
VWA3A,0.8294016888957148,0.09912826732742727
TMEM47,0.8294016888957148,-0.021292233248805165
RAP1A,0.8294016888957148,-0.028226703116807778
CCNH,0.8294016888957148,-0.10890628352338895
ATG5,0.8294016888957148,-0.11834877566275698
FAT1,0.8294016888957148,-0.13337198434428454
L3MBTL3,0.8294016888957148,-0.011380661826006916
PPP4R3B,0.8303783555957951,-0.1321979896235188
COL5A1,0.8303783555957951,0.06432173539660602
ZBTB22,0.8303783555957951,0.2035766228678946
TMEM67,0.8309460692998085,0.021397468870697302
SAP130,0.831355406040817,-0.0007628586997833198
PIK3CG,0.831355406040817,0.0036023978012046792
CDKN1C,0.831355406040817,0.0038258365638914327
ZNF23,0.831355406040817,0.02011566145762586
FLG,0.831355406040817,0.06884682570308134
OR10A4,0.8316239748844563,0.021170819900686973
CDC6,0.832126511570867,-0.024986969764894937
KCTD18,0.8333101659087733,-0.07348702350849229
SAP18,0.8333101659087733,-0.049502301637555396
RPS6KA3,0.8333101659087733,-0.012225954226081859
EXOC6,0.8333101659087733,-0.010193545168568144
RFWD3,0.8333101659087733,-0.004273826214357408
EP300,0.8333101659087733,0.0012700874691393693
NACA,0.8333101659087733,0.01041969476314858
INTS15,0.8333101659087733,0.01963771287236231
ZNF562,0.8333101659087733,0.02908734920105087
TAF15,0.8336850385845352,-0.023158815185363068
KYAT3,0.8342878737607596,-0.051596164820792115
ADAMTS18,0.8342878737607596,-0.01613333339742276
FAM83A,0.8342878737607596,0.045250805993962626
PNN,0.8342878737607596,0.13860609240952507
MIRLET7BHG,0.8346081389704756,-0.022157098523251345
KDM5C,0.8347723311494504,-0.019844196169059813
CHST12,0.8352657794769031,-0.006092118069511709
ST6GALNAC1,0.8352658385776611,-0.09126495090283165
NAB2,0.8352659567789865,0.11879036598437329
HEATR5B,0.8352659567789865,0.028664420577592248
PRRC2C,0.8352659567789865,0.0269862198127796
H1-2,0.8352659567789865,0.012261841539077889
C9,0.8352659567789865,0.004664572169509912
LINC01565,0.8352659567789865,0.05956604674555019
CPLX1,0.8352659567789865,-0.043303074648667006
TMED10,0.8352659567789865,-0.04632299460113247
SEC24B,0.8352659567789865,-0.0515059894662335
AFF2,0.8352659567789865,-0.05345132507615913
SERPINB13,0.8352659567789865,-0.00326276501779664
SYT6,0.8352659567789865,-0.08793563377419289
BLID,0.8353282532139991,0.02440816380129396
ARL13B,0.835606295733992,0.020999315761438687
AWAT1,0.836829875238191,0.02577606025752522
ARHGEF28,0.8369548009563572,-0.022897640179134825
C9orf72,0.8371228667673125,0.023646745963990468
NCOR1,0.8371364887075328,-0.02382593525515686
SLC35B1,0.8372227084929094,-0.014700331280416687
KCNK3,0.8372227669117305,0.15634746468017618
GBF1,0.8372227669117305,0.01285514461116985
SPIN1,0.8372227669117305,0.005899930102341938
ASB6,0.8372227669117305,0.004414080972314632
SLC17A3,0.8372227669117305,0.0306633545315341
NSUN4,0.8372227669117305,-0.012547378531062248
SLC25A3,0.8372227669117305,-0.06659565524786908
SPDEF,0.8372227669117305,-0.0723001958789027
STK38L,0.8372227669117305,-0.005702609498507177
OSBPL1A,0.8375149557909267,-0.022319408119102213
MTRES1,0.8382014924501998,-0.07705945196591724
IL1RAPL2,0.8382014924501998,0.0642995518007948
MS4A3,0.8391804690764458,-0.0625995350238623
THAP7,0.8391805268124346,-0.06388546424861624
ATOH7,0.8391805845483611,0.10882777134264793
HECW2,0.8391805845483611,0.07944229432691818
GALE,0.8391805845483611,0.04032892697646674
TNRC6A,0.8391805845483611,0.08453459250903386
SUMF1,0.8391805845483611,0.0010200013641468997
PIK3CA,0.8391805845483611,-0.032275908310163554
PPAN,0.8391805845483611,0.025272355423099746
ADARB2,0.8411393979115283,0.09051256117903769
PFKM,0.8411393979115283,0.08249672470058222
UCN,0.8411393979115283,0.08202498909247832
MCEMP1,0.8411393979115283,0.07146200236635054
IL31RA,0.8411393979115283,0.03910580330067576
KCNG1,0.8411393979115283,0.03883197578993405
IYD,0.8411393979115283,-0.01649104264293677
TCTA,0.8411393979115283,-0.045143530659984187
CDH24,0.8411393979115283,-0.05245302031519916
WASF3,0.8411393979115283,-0.10605620583035914
KIF5C,0.8411393979115283,-0.12625517220800808
MEN1,0.8411393979115283,0.10107046386457716
CAMK1G,0.8411393979115283,-0.034689486380370005
BCL2L14,0.8412691276361862,0.023879085290234955
NAGK,0.8414142185914033,-0.02353373145582376
ZNF678,0.8422137725531583,0.019427841696378095
FUNDC1,0.8430990824714613,-0.1584273401763582
GSTO1,0.8430991388384549,-0.025644646461354684
GLS2,0.8430991952053877,0.06621208033518153
CFHR5,0.8430991952053877,0.04794596440943414
MPHOSPH6,0.8430991952053877,0.04484789599998214
CRYGC,0.8430991952053877,0.00806452280481633
PAX9,0.8430991952053877,0.007456944248649927
GAB2,0.8430991952053877,0.06149191916462707
CHRNB4,0.8430991952053877,0.003059604642281777
ANKS1A,0.8430991952053877,-0.007442019584940063
RP2,0.8430991952053877,-0.01821707747190525
CLDN19,0.8430991952053877,-0.036723794443250746
KIF1A,0.8430991952053877,0.005991201336267321
NPR3,0.8430991952053877,-0.06025987284946025
LMBRD1,0.8440660104251995,-0.024700964125271473
SLC25A17,0.8441602795166095,-0.02033782914382001
ATP6V0E2-AS1,0.8450335650377632,-0.02232571759585311
STK32A,0.8450599089349559,0.032056736817431666
FAM131A,0.8450599089349559,0.07639858850273015
CALM2,0.8450599646158142,-0.1375958782897619
KLHL7,0.8450599646158142,-0.07463272081975597
DNAJC16,0.8450599646158142,-0.054337817049022456
GAL3ST3,0.8450599646158142,-0.037706366502148835
GRB14,0.8450599646158142,-0.03729847203224331
PRR16,0.8450599646158142,0.016520808526997062
GJB3,0.8450599646158142,0.08718535102993316
PIGS,0.8452312399734359,-0.021255650064532085
ZFP69B,0.8455235578286615,0.02302490803416881
ABRACL,0.846040599492956,-0.012601879281416664
ZNF684,0.8464257447861461,0.018464764144685647
RNF115,0.8464514715287368,-0.023770969729352935
SMAD5,0.8470216393168664,-0.012806053387973804
UBE2O,0.8470216943106149,0.12044233238267799
FCF1,0.8470216943106149,0.11324333962860034
DNAJC13,0.8470216943106149,0.20661043204745175
SLC24A1,0.8470216943106149,-0.03670196207533341
ITPRID2,0.8470216943106149,0.00533431979502216
NKX2-1,0.8479778547529312,-0.024218388943101507
RAE1,0.8480028609123982,-0.03692847709639756
ENO3,0.8489842095227194,-0.05732078237788393
FOSL2,0.8489843724397435,0.035812143938728606
NOC4L,0.8489843724397435,0.07224186934432114
TSC2,0.8489843724397435,0.05455347414618633
SLX4IP,0.8489843724397435,0.04468276814996262
ZNF738,0.8489843724397435,0.04052839174394648
MASP1,0.8489843724397435,0.017682002743963372
CCDC47,0.8489843724397435,-0.09844243573970496
ADGRG4,0.8489843724397435,0.0022851495843904945
PTGR3,0.8489843724397435,-0.013901255983534835
RBM26,0.8489843724397435,-0.031227511173296862
TXNDC9,0.8489843724397435,-0.06520663748767842
HERC1,0.8489843724397435,0.009840116678682245
RPGRIP1L,0.8496011468841391,-0.020713243915180223
ERMN,0.8496842305384329,-0.021884072056278438
SHISAL2A,0.8504384237715776,0.021062808958756247
SKP2,0.850487928569968,-0.023852904712372204
PAQR9,0.850921659935884,-0.023299984103000774
IRS1,0.8509479335190405,0.0070084683913797
ZNF620,0.8509479335190405,0.007697323849064991
IL36A,0.8509479871355138,0.12769609265477605
TTC39A,0.8509479871355138,0.10944155529355362
FGF1,0.8509479871355138,0.07343708968731315
RABEP2,0.8509479871355138,0.03426741694799786
C5AR2,0.8509479871355138,0.07904217997458018
GATA2,0.8509479871355138,-0.07772593078074244
GSTO2,0.8509479871355138,-0.08395533761145815
ETV6,0.8509479871355138,-0.1145818714477965
MPPED2,0.8509479871355138,-0.008425092208303998
HAS3,0.8509557779348963,0.021657504766999836
FGF2,0.8519300887109407,0.048563457971851985
KIF3C,0.85205969198858,0.022577359027443115
POLR1A,0.8529088320765197,-0.021563763066275443
ERI1,0.8529124735864837,-0.07696149982245391
HORMAD2,0.8529125265128162,0.014373387792399689
OBSCN,0.8529125265128162,0.09544446757218975
RBM15,0.8529125265128162,0.04206640021175066
DDX46,0.8529125265128162,-0.045324510715165606
RIMS3,0.8529125265128162,0.1086765221697144
LENEP,0.8529125265128162,-0.0649628579415869
MAGI1,0.8529125265128162,-0.08008138788072486
NDUFB6,0.8529125265128162,-0.10829958140067503
PLB1,0.8529125265128162,-0.46769034518201946
NPFFR2,0.8529125265128162,-0.047503510710205726
NKAIN2,0.8530767101363783,0.020133594169941652
SLC11A1,0.8538950866573418,0.1346262904668103
SPOCK1,0.8543772728034091,0.019720856495128423
HEPACAM2,0.8548778741988627,-0.06075606387586206
TEX10,0.8548779264341259,-0.0731729168877661
MCTS1,0.8548779264341259,-0.055441160854274855
CHRNA3,0.8548779264341259,-0.02100608255806749
ZKSCAN2,0.8548779786693326,0.08731778547477126
XRCC3,0.8548779786693326,0.034096197383753364
SERINC3,0.8548779786693326,0.02369700474882766
EEF2K,0.8548779786693326,0.001217292809150075
GIT2,0.8548779786693326,-0.010587731257389654
MAMLD1,0.8548779786693326,-0.05129978160625741
BMP8B,0.8548779786693326,-0.06289006243020276
BDH2,0.8548779786693326,-0.10508441402525781
JAG2,0.8548779786693326,0.00027973114601230475
MOK,0.855315192254258,0.021136665488082615
PSMD12,0.855318653646257,0.019810403420570062
RFPL3,0.8557163196010629,-0.022036304841984412
MIEN1,0.8558609914263909,-0.03063691358709674
TPD52,0.8558609914263909,-0.025067559183227436
SLURP1,0.8558609914263909,0.10016832388134955
UAP1L1,0.8559490778525818,-0.019026443235750538
POLR1C,0.8564798286054042,-0.019052783149017056
CDH10,0.8566480601954514,0.022691426788561557
FAM162B,0.856844331685752,0.06524986696505497
RAB2B,0.856844331685752,0.03444667202352478
UBAC2,0.856844331685752,0.06279930574885102
ENAH,0.856844331685752,-0.027814117822137788
GNA14,0.856844331685752,0.008605136940366968
DSE,0.856844331685752,-0.09610237308480883
HPCAL1,0.858811522775939,-0.02853893388874397
KCNJ12,0.858811522775939,0.05381591588241946
INTS13,0.858811522775939,0.06699887237830787
TRIM36,0.8588115736259884,-0.11071590167043127
FAM120AOS,0.8588115736259884,-0.03744009566674342
ABHD2,0.8588115736259884,-0.027555856216652092
BRD7,0.8588115736259884,0.005626086534250202
LMAN1,0.8588115736259884,0.010258144889081007
EPHA10,0.8588115736259884,0.02124588075130246
BCAN,0.8588115736259884,0.09884241586145016
GNE,0.8597954737048134,0.07889311998683458
COG6,0.8600892070654291,0.02221259761576685
