gene,datasets,rra_rho,rra_p,rra_rho_up,rra_p_up,rra_rho_down,rra_p_down,rra_q,rra_q_up,rra_q_down
TMEM26,10,0.5883465609752454,1.0,0.024367399181095633,0.24367399181095634,0.21043009782389166,1.0,1.0,0.8846417656488156,1.0
TTTY8,9,0.3998084094419313,1.0,0.06615834864444808,0.5954251378000328,0.4206702556949228,1.0,1.0,1.0,1.0
SLC5A9,10,0.35530757304436994,1.0,0.10670209733289523,1.0,0.4922482428323254,1.0,1.0,1.0,1.0
SLC5A7,9,0.44585427382266407,1.0,0.23643632067524123,1.0,0.018564989157517284,0.16708490241765556,1.0,1.0,0.6913943924623908
TTTY7B,6,0.288770322434943,1.0,0.11415528406259025,0.6849317043755415,0.04762825501678848,0.2857695301007309,1.0,1.0,0.9643697001301923
TTTY7,10,0.7421460843166601,1.0,0.07320933155281138,0.7320933155281139,0.08493302256303949,0.8493302256303948,1.0,1.0,1.0
SLC52A2,10,0.1357501137126321,1.0,0.18805530364473788,1.0,0.07117834841705689,0.7117834841705689,1.0,1.0,1.0
TTTY6B,7,0.5096602599624518,1.0,0.3907680003946026,1.0,0.12551830744921447,0.8786281521445013,1.0,1.0,1.0
TTTY6,10,0.48709849866625865,1.0,0.26123245523307137,1.0,0.024593323349054525,0.24593323349054524,1.0,1.0,0.884743390816145
TTTY5,9,0.49521490524203216,1.0,0.20520802227338905,1.0,0.018601753802525326,0.16741578422272793,1.0,1.0,0.6926488416144363
TTTY4C,7,0.156257118144832,1.0,0.4617727743953275,1.0,0.22214389887517588,1.0,1.0,1.0,1.0
TMEM259,10,0.5413286997351457,1.0,0.350948703188418,1.0,0.15271366301646552,1.0,1.0,1.0,1.0
TTTY3,2,0.5813148788927336,1.0,0.3134877107515648,0.6269754215031296,0.5876972867054259,1.0,1.0,1.0,1.0
SLC5A10,10,0.24703131692754662,1.0,0.5139589342328321,1.0,0.07380648790914494,0.7380648790914495,1.0,1.0,1.0
TTTY2B,7,0.8800641959720941,1.0,0.31868595585952736,1.0,0.010897463111383494,0.07628224177968446,1.0,1.0,0.3998095876421517
STPG2,10,0.2782149751941303,1.0,0.26722515652148826,1.0,0.06360937878778389,0.6360937878778389,1.0,1.0,1.0
TTTY23,2,0.6517154253819932,1.0,0.18291656962219888,0.36583313924439775,0.3559117175874749,0.7118234351749498,1.0,1.0,1.0
SLC5A2,9,0.36110412663723923,1.0,0.021099467638671262,0.18989520874804136,0.13630085800295963,1.0,1.0,0.757942791093278,1.0
SLC5A4,10,0.7672817975193174,1.0,0.14195442779981024,1.0,0.16833745324745109,1.0,1.0,1.0,1.0
TTTY22,2,0.6584525501988314,1.0,0.2999960265618155,0.599992053123631,0.6299205848218382,1.0,1.0,1.0,1.0
TTTY21,2,0.8099217404087267,1.0,0.2988482666322759,0.5976965332645519,0.5060267823521782,1.0,1.0,1.0,1.0
TTTY20,2,0.8181377993861931,1.0,0.3260427965415414,0.6520855930830828,0.28972103751065365,0.5794420750213073,1.0,1.0,1.0
TTTY2,10,0.8120168759274646,1.0,0.14150667181770654,1.0,0.016845026788549072,0.16845026788549072,1.0,1.0,0.6955451728445315
SLC5A5,9,0.4260672355073293,1.0,0.2222447946622839,1.0,0.04788369213662362,0.4309532292296126,1.0,1.0,1.0
TTTY1B,7,0.2696112275017234,1.0,0.22714328004586104,1.0,0.13383830127412716,0.9368681089188902,1.0,1.0,1.0
SLC5A8,10,0.8398159140351926,1.0,0.09449719020838637,0.9449719020838637,0.1530222363898553,1.0,1.0,1.0,1.0
TSPYL4,9,0.5171588774797213,1.0,0.17616632593256865,1.0,0.4900663532713053,1.0,1.0,1.0,1.0
SLC9D1,10,0.36433437439662864,1.0,0.0220651874044265,0.220651874044265,0.30463268440319075,1.0,1.0,0.8324717810010356,1.0
STK40,10,0.39031819856795436,1.0,0.0658521633398805,0.6585216333988051,0.24159943376636997,1.0,1.0,1.0,1.0
SMG1P5,8,0.8104307652572112,1.0,0.044293856054350336,0.3543508484348027,0.030331664792355505,0.24265331833884404,1.0,1.0,0.8779231429143363
SMG1P7,6,0.8161658210948166,1.0,0.01457169392933689,0.08743016357602135,0.316469284724792,1.0,1.0,0.4397207401434647,1.0
TSC22D2,10,0.7284966850775132,1.0,0.09951203392774474,0.9951203392774475,0.2858566853421029,1.0,1.0,1.0,1.0
STK16,10,0.2896499567078625,1.0,0.09882555469992471,0.9882555469992471,0.16653462417528156,1.0,1.0,1.0,1.0
SMG6,10,0.8331469310778752,1.0,0.08256417022988907,0.8256417022988907,0.04201777072880351,0.42017770728803505,1.0,1.0,1.0
STK11IP,10,0.38415721657226404,1.0,0.038916384383687726,0.38916384383687724,0.17388132134252018,1.0,1.0,1.0,1.0
TMEM41A,10,0.21649932548589718,1.0,0.6678244036164656,1.0,0.05875598142798282,0.5875598142798282,1.0,1.0,1.0
SMG7,10,0.5239766849191317,1.0,0.3063749647274729,1.0,0.04122877717266483,0.41228777172664827,1.0,1.0,1.0
SMG7-AS1,7,0.4872939841563283,1.0,0.26895748767630945,1.0,0.14736983491261232,1.0,1.0,1.0,1.0
SMG8,10,0.33480395371729943,1.0,0.12426432392047163,1.0,0.18507621268298893,1.0,1.0,1.0,1.0
TSC1,10,0.17947817668197263,1.0,0.8456804489723233,1.0,0.00982728347134863,0.0982728347134863,1.0,1.0,0.4803274670275095
TSBP1,9,0.7033430183222241,1.0,0.0505341748642345,0.4548075737781105,0.23799016989052482,1.0,1.0,1.0,1.0
TSACC,9,0.7589158068667126,1.0,0.03755046869578509,0.33795421826206584,0.1756985681438436,1.0,1.0,1.0,1.0
SMIM1,7,0.17226462534253031,1.0,0.5337618293659088,1.0,0.09469324397157629,0.662852707801034,1.0,1.0,1.0
SMIM10L1,6,0.4215812418452743,1.0,0.42530155452901536,1.0,0.11379403345722443,0.6827642007433465,1.0,1.0,1.0
TRUB1,10,0.10414753704279699,1.0,0.43983957807781626,1.0,0.002427432468652935,0.024274324686529347,1.0,1.0,0.16810219034013285
SMIM10L2A,8,0.5845024616430973,1.0,0.24742470790198487,1.0,0.03830657646323327,0.3064526117058662,1.0,1.0,1.0
SMIM10L2B,9,0.4670718934523778,1.0,0.024314487460343075,0.21883038714308767,0.045720660734525645,0.4114859466107308,1.0,0.8278966986553798,1.0
SMIM10L2B-AS1,7,0.3620829968071798,1.0,0.020258477196941023,0.14180934037858717,0.13018110373633074,0.9112677261543152,1.0,0.6210622601678623,1.0
SMIM11,10,0.23092011489047348,1.0,0.25325361290014226,1.0,0.13916391765667252,1.0,1.0,1.0,1.0
SMIM12,10,0.13083327178484766,1.0,0.6082071408598694,1.0,0.0032234249430614665,0.03223424943061466,1.0,1.0,0.20931733429326355
SMG1P3,7,0.6840946717146815,1.0,0.04728103242777627,0.3309672269944339,0.39847291065098844,1.0,1.0,1.0,1.0
TMEM42,10,0.16980711194595852,1.0,0.35226495010074255,1.0,0.05633916630859502,0.5633916630859502,1.0,1.0,1.0
TSC22D4,10,0.6329341465155788,1.0,0.009120188115662068,0.09120188115662067,0.23784454730992485,1.0,1.0,0.45267518243066585,1.0
SMG1P1,9,0.7597349891414618,1.0,0.039595615469832104,0.3563605392284889,0.06289593970394344,0.566063457335491,1.0,1.0,1.0
TSGA13,9,0.8222626761990217,1.0,0.0735444537137269,0.6619000834235421,0.21255152461521112,1.0,1.0,1.0,1.0
SMARCD3,10,0.18160584432546872,1.0,0.003198385527022496,0.03198385527022496,0.6639484868810213,1.0,1.0,0.20547866455392935,1.0
SMARCE1,10,0.13130449747197973,1.0,0.7930737932078634,1.0,0.0017252109275307124,0.017252109275307126,1.0,1.0,0.1279236989630298
TSGA10IP,9,0.6707425254682791,1.0,0.04070275560898608,0.3663248004808747,0.12701605379746406,1.0,1.0,1.0,1.0
SMC1A,10,0.24948016331315032,1.0,0.20126420918063562,1.0,0.09046107477675232,0.9046107477675231,1.0,1.0,1.0
TSGA10,10,0.3494532393201937,1.0,0.5128744001849754,1.0,0.017548763169006876,0.17548763169006876,1.0,1.0,0.7137114562227541
SMC1B,9,0.7290350806826673,1.0,0.03248579183118454,0.29237212648066085,0.2545679667154055,1.0,1.0,0.9830078185213175,1.0
SMC3,10,0.6149407478369258,1.0,0.19346945661746046,1.0,0.03884470390798628,0.3884470390798628,1.0,1.0,1.0
SMC4,10,0.17804060939363822,1.0,0.004905066976162076,0.04905066976162076,0.5948219448947661,1.0,1.0,0.2837079836339542,1.0
SMC5-DT,4,0.5454726461411893,1.0,0.10028282647454782,0.4011313058981913,0.3125637824717934,1.0,1.0,1.0,1.0
SMC6,10,0.6025993211092179,1.0,0.00548580682617249,0.0548580682617249,0.3239615953441779,1.0,1.0,0.30872029809555074,1.0
SMCHD1,10,0.5157403689486366,1.0,0.4133516424008224,1.0,0.011895821736951829,0.11895821736951828,1.0,1.0,0.5483844303576187
SMCO1,7,0.5185351456119459,1.0,0.2593191648098093,1.0,0.1035182891785255,0.7246280242496785,1.0,1.0,1.0
SMCO2,5,0.3202657697155041,1.0,0.0047109246613316344,0.02355462330665817,0.8251658462338292,1.0,1.0,0.16250153129622416,1.0
SMCO3,9,0.6257537872720373,1.0,0.0634520704094239,0.5710686336848151,0.16624502459607576,1.0,1.0,1.0,1.0
SMCO4,10,0.6279812761384519,1.0,0.11572474387007531,1.0,0.17778441390051153,1.0,1.0,1.0,1.0
SMCP,9,0.47839828715205773,1.0,0.40465683793634216,1.0,0.049904103393678526,0.4491369305431067,1.0,1.0,1.0
SMCR5,10,0.29326686010168584,1.0,0.2917875267349049,1.0,0.3184668047829965,1.0,1.0,1.0,1.0
SMCR8,10,0.11263380808314959,1.0,0.613260170066204,1.0,0.025578799895503032,0.25578799895503035,1.0,1.0,0.9058713839401162
SMG1,10,0.8407378674984115,1.0,0.04654708562118414,0.4654708562118414,0.012339264050639594,0.12339264050639594,1.0,1.0,0.5632811961221308
TMEM40,9,0.44513123480128247,1.0,0.10863265670825702,0.9776939103743132,0.256876782257671,1.0,1.0,1.0,1.0
SMG1P2,10,0.5813688059050197,1.0,0.018956295340079983,0.18956295340079982,0.01961280510594183,0.19612805105941827,1.0,0.7575543335314958,0.7667374640216624
STK17A,10,0.40066003026024166,1.0,0.004985477536827942,0.04985477536827942,0.22558121570146855,1.0,1.0,0.28683144713841274,1.0
SMIM15,9,0.2602913730953499,1.0,0.618123989431371,1.0,0.0008524534828370182,0.007672081345533164,1.0,1.0,0.06820507618959572
TRPV6,9,0.44868165272436356,1.0,0.1805461785418714,1.0,0.34150696255025803,1.0,1.0,1.0,1.0
SMN1,10,0.8759008216144613,1.0,0.02869035356181817,0.2869035356181817,0.016679429029680278,0.1667942902968028,1.0,0.9726064897920746,0.6906494556446926
SMN2,9,0.8875839499515444,1.0,0.06322952900585412,0.569065761052687,0.025116727962785877,0.2260505516650729,1.0,1.0,0.8408232327494322
SMNDC1,10,0.22830161837691948,1.0,0.022753279211064854,0.22753279211064853,0.5261723955519829,1.0,1.0,0.8475986698055639,1.0
TMEM51-AS1,9,0.16260906768428993,1.0,0.16615157726892485,1.0,0.13392794082070206,1.0,1.0,1.0,1.0
TRPC5,9,0.12375175478805578,1.0,0.08476358947673797,0.7628723052906418,0.12260417092618231,1.0,1.0,1.0,1.0
TRPC4AP,10,0.3622395467581794,1.0,0.18661340280380187,1.0,0.10082494395494321,1.0,1.0,1.0,1.0
SMPD1,10,0.34646605888951665,1.0,0.4336164067444746,1.0,0.0033091174146609456,0.033091174146609455,1.0,1.0,0.21374016802196907
SMPD2,10,0.2726129286596503,1.0,0.11803263662024871,1.0,0.029222641072750494,0.29222641072750494,1.0,1.0,0.9766030724259266
SMPD4,10,0.11159744872700825,1.0,0.05579150220322286,0.5579150220322286,0.4410394829506921,1.0,1.0,1.0,1.0
STIL,10,0.12980785403272832,1.0,0.019337112965104493,0.19337112965104492,0.6505074097344536,1.0,1.0,0.7667625698115482,1.0
TRPC3,9,0.7184226706732952,1.0,0.08045947911844878,0.724135312066039,0.13921135825363115,1.0,1.0,1.0,1.0
TRPC2,9,0.6143048890657052,1.0,0.06952830459516886,0.6257547413565198,0.27047672897704217,1.0,1.0,1.0,1.0
SMPX,9,0.34624466817897626,1.0,0.11852440144458183,1.0,0.08518017127317311,0.766621541458558,1.0,1.0,1.0
SMR3A,9,0.16112116289778133,1.0,0.06107081849228617,0.5496373664305755,0.13498962044329663,1.0,1.0,1.0,1.0
SMR3B,9,0.2819237120695609,1.0,0.12301937605697402,1.0,0.22889444576678064,1.0,1.0,1.0,1.0
SMS,10,0.13527989796827933,1.0,0.016351660041338523,0.16351660041338523,0.513685451999446,1.0,1.0,0.6869842238356502,1.0
SMTN,10,0.4094947184850325,1.0,0.2306848120850642,1.0,0.15424360144082727,1.0,1.0,1.0,1.0
SMTNL1,5,0.7274543775797051,1.0,0.11922987514914522,0.5961493757457261,0.069103927756855,0.34551963878427505,1.0,1.0,1.0
SMTNL2,9,0.25530340939285906,1.0,0.005357359693462407,0.04821623724116166,0.6087437640665959,1.0,1.0,0.2800487845899696,1.0
SMU1,10,0.1357616608067043,1.0,0.6707680435837098,1.0,0.0015549384430101566,0.015549384430101567,1.0,1.0,0.11817437555472078
TRPC1,10,0.3371941130781639,1.0,0.014925626695815626,0.14925626695815628,0.17260196843736272,1.0,1.0,0.6445239074989978,1.0
TMEM51,10,0.2537876247778569,1.0,0.2660426058798254,1.0,0.0015670902784903227,0.015670902784903226,1.0,1.0,0.11888090569986866
SMIM17,5,0.34487481306324985,1.0,0.35010436593224775,1.0,0.15651729069037487,0.7825864534518744,1.0,1.0,1.0
SMLR1,5,0.5059926574361298,1.0,0.24864193552721642,1.0,0.3281523143947454,1.0,1.0,1.0,1.0
TRPC5OS,6,0.3775518441671333,1.0,0.1555709002038803,0.9334254012232819,0.1394059074460911,0.8364354446765466,1.0,1.0,1.0
TRPV5,9,0.8429389004335133,1.0,0.024749607883462157,0.2227464709511594,0.0823945327056478,0.7415507943508302,1.0,0.8366305203474534,1.0
TRPV4,9,0.22694036340430646,1.0,0.1337878988625762,1.0,0.3825667279811259,1.0,1.0,1.0,1.0
SMIM21,7,0.5090519516622292,1.0,0.1826416960733611,1.0,0.14868427127386208,1.0,1.0,1.0,1.0
TMEM44-AS1,4,0.5386446610871728,1.0,0.5814416787036905,1.0,0.2261393939743169,0.9045575758972676,1.0,1.0,1.0
SMIM23,3,0.43591052263129004,1.0,0.6573025965406678,1.0,0.08254473108169103,0.24763419324507308,1.0,1.0,0.8888146237722946
SMIM24,9,0.6295369150476651,1.0,0.15993172154135998,1.0,0.05911071288838793,0.5319964159954913,1.0,1.0,1.0
TRPV3,9,0.13903023050758728,1.0,0.6176236217332968,1.0,0.061919417102876,0.557274753925884,1.0,1.0,1.0
SMIM29,10,0.10659503050828423,1.0,0.068632685917444,0.6863268591744399,0.07248633791148289,0.7248633791148289,1.0,1.0,1.0
SMIM30,10,0.5506777271939935,1.0,0.0010727547627071591,0.010727547627071591,0.5135168087433398,1.0,1.0,0.0865025394680037,1.0
SMIM31,4,0.48903708791469214,1.0,0.23180078551526037,0.9272031420610415,0.3597769707163456,1.0,1.0,1.0,1.0
TRPM8,9,0.34130287969406037,1.0,0.06656780757880834,0.599110268209275,0.007838228664482933,0.0705440579803464,1.0,1.0,0.3787365382349094
STIMATE-MUSTN1,6,0.4002526010097645,1.0,0.058582665513247874,0.35149599307948726,0.6483728476275185,1.0,1.0,1.0,1.0
TRPM3,9,0.24619366244960203,1.0,0.2706980238963903,1.0,0.12227697455629095,1.0,1.0,1.0,1.0
TRPM2-AS,4,0.370305939192994,1.0,0.4524077918337057,1.0,0.42708658456651927,1.0,1.0,1.0,1.0
SMIM43,10,0.27167675592426455,1.0,0.005076384087002582,0.05076384087002582,0.4525439464584194,1.0,1.0,0.2907389504660652,1.0
TRPM2,10,0.28990613150730765,1.0,0.024348698864372395,0.24348698864372395,0.2768863276201677,1.0,1.0,0.8843484244415335,1.0
SMIM45,3,0.4947238026314979,1.0,0.21777165143172203,0.6533149542951661,0.2712771154684056,0.8138313464052168,1.0,1.0,1.0
TRPM1,9,0.3425696142191637,1.0,0.1724876089565285,1.0,0.05651801573319972,0.5086621415987975,1.0,1.0,1.0
TMEM47,10,0.42408364071247817,1.0,0.05597190494073259,0.5597190494073259,0.24262571348758416,1.0,1.0,1.0,1.0
SMIM5,8,0.2888658700732593,1.0,0.2100751927365741,1.0,0.05973102516562638,0.47784820132501105,1.0,1.0,1.0
TRPC6,9,0.2603685368564433,1.0,0.013698687157693108,0.12328818441923797,0.23222091047163304,1.0,1.0,0.5628771297307739,1.0
SMKR1,6,0.40017872054969617,1.0,0.014811304684773539,0.08886782810864123,0.5075627389668823,1.0,1.0,0.44443103805654993,1.0
SMARCD1,10,0.18689166147010663,1.0,0.005596903601611027,0.055969036016110266,0.09611665835243188,0.9611665835243188,1.0,0.3133488320749553,1.0
TSHB,9,0.2473336812039282,1.0,0.07567735311393961,0.6810961780254565,0.10796503462233989,0.971685311601059,1.0,1.0,1.0
SMARCC2,10,0.1769554762257225,1.0,0.30676237622066177,1.0,0.05506497165769271,0.5506497165769271,1.0,1.0,1.0
TSPEAR-AS2,8,0.39799128008218726,1.0,0.005107623769139836,0.04086099015311869,0.09953744507228805,0.7962995605783044,1.0,0.2477544648094801,1.0
TSPEAR,10,0.45130540094415605,1.0,0.010739937079444083,0.10739937079444083,0.21313913697038703,1.0,1.0,0.5093874467089284,1.0
SLFNL1,9,0.18208817922171702,1.0,0.07932149812409296,0.7138934831168366,0.2905220038180036,1.0,1.0,1.0,1.0
TMEM35B,5,0.3468495714795438,1.0,0.4585753522346393,1.0,0.3060161915113222,1.0,1.0,1.0,1.0
TSPAN8,10,0.5282862777247455,1.0,0.0012027040930137967,0.012027040930137968,0.43518715037626254,1.0,1.0,0.0948981394427595,1.0
SLFNL1-AS1,4,0.5086431697202936,1.0,0.2589604483983822,1.0,0.5593228028872972,1.0,1.0,1.0,1.0
SLIRP-OT1,9,0.3172053700765378,1.0,0.06524470156832674,0.5872023141149406,0.08471785087896393,0.7624606579106753,1.0,1.0,1.0
STK33,10,0.1636419979381013,1.0,0.011705093850047098,0.11705093850047099,0.17960866899067893,1.0,1.0,0.5441104381615679,1.0
SLIT1,9,0.40856184477760205,1.0,0.15344850222830964,1.0,0.03364680084717354,0.30282120762456183,1.0,1.0,0.9968712832647028
STK32C,9,0.26777083872900675,1.0,0.04013613299251794,0.3612251969326615,0.05531335770321768,0.4978202193289591,1.0,1.0,1.0
SLIT1-AS1,5,0.7840924956802994,1.0,0.11143155828307437,0.5571577914153718,0.1548558736157312,0.7742793680786559,1.0,1.0,1.0
TSPAN33,10,0.38836491779014354,1.0,0.07282783092093537,0.7282783092093537,0.269580866632435,1.0,1.0,1.0,1.0
SLIT2,10,0.5572486814136772,1.0,0.07798759498540617,0.7798759498540617,0.008759181297083727,0.08759181297083726,1.0,1.0,0.4420466827928254
SLIT2-IT1,5,0.42270101544295896,1.0,0.23245211977707547,1.0,0.5162089188731787,1.0,1.0,1.0,1.0
SLIT3,10,0.2235771798440432,1.0,0.20099684192935816,1.0,0.2918248814221042,1.0,1.0,1.0,1.0
SLIT3-AS1,6,0.4510422270777773,1.0,0.09915744766878751,0.594944686012725,0.16702651616363695,1.0,1.0,1.0,1.0
SLITRK1,9,0.1330972039497113,1.0,0.14962503671764288,1.0,0.0333250874245304,0.2999257868207736,1.0,1.0,0.9922937124499301
SLITRK2,9,0.8038039601818218,1.0,0.06913519581721887,0.6222167623549698,0.030581606862673614,0.2752344617640625,1.0,1.0,0.9436772013900694
SLITRK3,10,0.44170108209532655,1.0,0.16907065169137117,1.0,0.124845450862372,1.0,1.0,1.0,1.0
TSPAN32,10,0.14803443325384977,1.0,0.00012195445540116236,0.0012195445540116236,0.15169991224379298,1.0,1.0,0.014825032848547139,1.0
SLITRK4,9,0.5590459203308968,1.0,0.27639772681919583,1.0,0.08112528136542482,0.7301275322888234,1.0,1.0,1.0
STK36,10,0.10492139866673923,1.0,0.010212105255330495,0.10212105255330495,0.6108835112658072,1.0,1.0,0.49179638690202154,1.0
SLITRK5,10,0.9512855835985555,1.0,0.10128986563529774,1.0,0.005127482083682872,0.05127482083682872,1.0,1.0,0.2996248653391388
TSPO,10,0.36984964175830404,1.0,0.07122294099247364,0.7122294099247364,0.5266585458552085,1.0,1.0,1.0,1.0
TSPOAP1,10,0.1305045875904516,1.0,0.27072521679054523,1.0,0.04538185570981527,0.45381855709815266,1.0,1.0,1.0
STK4-DT,5,0.6884024520930255,1.0,0.4323448156482148,1.0,0.025854547547019338,0.12927273773509668,1.0,1.0,0.5808040016204865
SLCO1A2,9,0.31173854924868544,1.0,0.017971075628966722,0.1617396806607005,0.049615104206085885,0.44653593785477297,1.0,0.6814671888320053,1.0
SLCO1B1,10,0.21419642219071564,1.0,0.008256292638500121,0.0825629263850012,0.3926569968972111,1.0,1.0,0.4215214518748651,1.0
SLCO1B7,4,0.2644427348653757,1.0,0.08582950493132835,0.3433180197253134,0.6883720144411933,1.0,1.0,1.0,1.0
SLCO1C1,10,0.33312802389145785,1.0,0.4067486729658808,1.0,0.07344803051906328,0.7344803051906328,1.0,1.0,1.0
SLCO2B1,10,0.24617043695659238,1.0,0.09525964333073286,0.9525964333073287,0.34447023319782544,1.0,1.0,1.0,1.0
TMEM31,9,0.27295679142343426,1.0,0.26568453619257043,1.0,0.09485941984712246,0.8537347786241021,1.0,1.0,1.0
TSPY8,7,0.7255344558136335,1.0,0.0932110005408272,0.6524770037857904,0.10132931196347446,0.7093051837443212,1.0,1.0,1.0
SLCO4A1-AS1,8,0.739217370483666,1.0,0.0059669089607829896,0.047735271686263916,0.21270186220555096,1.0,1.0,0.27816067692898505,1.0
TSPY4,7,0.7255344558136335,1.0,0.0932110005408272,0.6524770037857904,0.10132931196347446,0.7093051837443212,1.0,1.0,1.0
TSPY3,7,0.7255344558136335,1.0,0.10079215287435411,0.7055450701204788,0.10132931196347446,0.7093051837443212,1.0,1.0,1.0
SLCO6A1,9,0.744954201014432,1.0,0.04570331797708421,0.4113298617937579,0.14143859802999587,1.0,1.0,1.0,1.0
TSPY26P,10,0.5666538645749806,1.0,0.12235944140763706,1.0,0.03815346511897932,0.3815346511897932,1.0,1.0,1.0
SLF1,10,0.683332585605287,1.0,0.013454650851518276,0.13454650851518277,0.07644525765176187,0.7644525765176187,1.0,0.5987008067719595,1.0
TSPY2,4,0.8324842467250507,1.0,0.1468119933324525,0.58724797332981,0.1372736174902408,0.5490944699609632,1.0,1.0,1.0
TSPY10,6,0.759563410801103,1.0,0.04312846796357812,0.2587708077814687,0.14053125914383405,0.8431875548630043,1.0,0.9171897771266843,1.0
SLF2,10,0.5189086740550827,1.0,0.10029880744716663,1.0,0.015389622851201776,0.15389622851201776,1.0,1.0,0.6533789402547103
TMEM33,10,0.20223706497422053,1.0,0.7369074732905545,1.0,0.0027261859231359218,0.027261859231359216,1.0,1.0,0.18398085085839938
TMEM35A,10,0.35374097066131716,1.0,0.7029237837054685,1.0,0.008225983197470416,0.08225983197470416,1.0,1.0,0.42161117409931975
TSPY1,9,0.6819560768289856,1.0,0.004994942150631476,0.04495447935568328,0.22232334157102426,1.0,1.0,0.2659849305013914,1.0
TSPOAP1-AS1,5,0.6052119293940568,1.0,0.027878253888905146,0.13939126944452573,0.34545533897879416,1.0,1.0,0.6142864103092636,1.0
TSPO2,8,0.4109828826976132,1.0,0.0006554832444372962,0.00524386595549837,0.4454513707592,1.0,1.0,0.0488066376431836,1.0
TSPAN31,10,0.13909230404339668,1.0,0.6988918039858245,1.0,0.01493260715589998,0.1493260715589998,1.0,1.0,0.6413201838505069
SLK,10,0.19904549059234247,1.0,0.6699321531610137,1.0,0.09212747045323748,0.9212747045323748,1.0,1.0,1.0
SLMAP,10,0.3227655981148543,1.0,0.05652141315339654,0.5652141315339654,0.513835797307263,1.0,1.0,1.0,1.0
SMAD1,10,0.6697737433989055,1.0,0.058858130052539474,0.5885813005253947,0.07996509006297459,0.7996509006297459,1.0,1.0,1.0
SMAD1-AS2,4,0.5210299377066717,1.0,0.13400912595708195,0.5360365038283278,0.5523616127969642,1.0,1.0,1.0,1.0
