Supplementary Table 2: Differential expression results (DESeq2) of ulcerative colitis patients vs healthy controls. (i) UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
ILF3;322.0567408;-0.174239576;0.035757431;-4.872821435;1.10016E-06;5.07974E-06
TMEM88;16.68117344;0.49693901;0.10199843;4.872026064;1.1046E-06;5.09817E-06
SAP30BP;189.693966;0.146389374;0.030052784;4.871075228;1.10993E-06;5.12069E-06
HIST1H2AE;18.96461731;0.555877599;0.114151361;4.869653728;1.11794E-06;5.15557E-06
RPA1;243.9855272;-0.201252373;0.041341017;-4.868104061;1.12674E-06;5.19365E-06
RP11.171I2.5;12.79721038;0.562235859;0.115495339;4.868039385;1.12711E-06;5.19365E-06
SF3B2;582.1912857;-0.156627985;0.032178732;-4.867438033;1.13054E-06;5.20736E-06
RP11.182B22.2;13.22169571;0.683977717;0.140581421;4.865349284;1.14255E-06;5.26053E-06
UFC1;382.725629;0.169177716;0.034774659;4.864971239;1.14473E-06;5.26846E-06
TOPBP1;116.2773191;-0.229991392;0.047279263;-4.864529972;1.14729E-06;5.2781E-06
MAN2B1;9.684134035;0.654462621;0.134557466;4.863815008;1.15145E-06;5.29507E-06
DMWD;51.68031241;0.299214843;0.061520971;4.86362358;1.15256E-06;5.29805E-06
POLDIP2;152.8572149;0.178312118;0.036670337;4.862571029;1.15871E-06;5.32416E-06
WDR20;71.01051576;-0.276119278;0.056792859;-4.861866131;1.16284E-06;5.341E-06
NT5M;64.57839128;0.549280458;0.112983724;4.861589249;1.16447E-06;5.34632E-06
TMPO;296.3708702;-0.246887905;0.050796194;-4.860362277;1.17171E-06;5.37739E-06
IMPDH1;663.6872294;0.245011076;0.050417303;4.859662443;1.17586E-06;5.39426E-06
WDR91;64.67076521;-0.238247787;0.049046083;-4.857631252;1.18798E-06;5.44768E-06
CLSTN3;34.92339355;0.365243768;0.075192219;4.857467628;1.18897E-06;5.44998E-06
MTRNR2L12;253.0645783;0.464706271;0.095670951;4.857339283;1.18974E-06;5.45132E-06
DGKH;61.21738754;0.382674501;0.078793708;4.856663157;1.1938E-06;5.46776E-06
C7orf43;67.14313072;0.259343597;0.053401478;4.856487258;1.19486E-06;5.47041E-06
GCN1L1;135.421311;-0.215570853;0.044411689;-4.853921558;1.21044E-06;5.53947E-06
UBXN11;25.77119084;0.340011181;0.070061597;4.853032146;1.21588E-06;5.56215E-06
ETFB;199.4964219;0.1816397;0.037437783;4.851775056;1.22361E-06;5.59528E-06
EEF1DP1;16.5748869;0.540953214;0.111526514;4.850444927;1.23185E-06;5.63067E-06
LRSAM1;33.03646439;0.31003413;0.063938667;4.848930144;1.24129E-06;5.67155E-06
PRR13;786.1505074;0.202258916;0.041716283;4.848440508;1.24436E-06;5.68329E-06
AP006621.5;23.14786438;0.397139813;0.08194171;4.8466137;1.25587E-06;5.73354E-06
SLC12A2;67.09867011;0.366157295;0.07555842;4.84601577;1.25966E-06;5.74853E-06
TSNAX;156.416454;-0.33687143;0.069522798;-4.845481504;1.26305E-06;5.76172E-06
SLC2A4RG;333.0115127;0.218713661;0.045145797;4.84460739;1.26862E-06;5.78482E-06
PATZ1;142.0706615;-0.221440217;0.045715;-4.843929082;1.27296E-06;5.80229E-06
NONO;536.7942512;-0.146760821;0.030299815;-4.843621088;1.27494E-06;5.80897E-06
SNX3;578.1491698;0.416047346;0.085902586;4.843245865;1.27735E-06;5.81762E-06
HNRNPU.AS1;244.2555389;-0.279128052;0.057636011;-4.842945347;1.27928E-06;5.8241E-06
MMP25;2845.129275;0.355332154;0.073389336;4.841740982;1.28706E-06;5.85717E-06
RP11.285F7.2;202.950539;-0.251874508;0.052030344;-4.840915704;1.29242E-06;5.8792E-06
ZBTB7B;122.7151299;0.263623433;0.054494329;4.837630579;1.31396E-06;5.97443E-06
TMEM179B;290.0816086;0.143022951;0.029565082;4.837563054;1.31441E-06;5.97443E-06
MRPL55;116.5264624;0.207490301;0.042904803;4.836062307;1.32436E-06;6.01729E-06
RNU6.890P;26.65348599;0.521864035;0.10791861;4.835718667;1.32665E-06;6.02529E-06
API5;124.5112666;-0.271344721;0.056121613;-4.834941546;1.33185E-06;6.04405E-06
AMT;34.91395784;0.342874744;0.070915336;4.83498726;1.33154E-06;6.04405E-06
NDUFB2;237.3348603;0.284986203;0.058946246;4.834679415;1.3336E-06;6.04961E-06
SET;420.6658601;-0.162457748;0.033612275;-4.833286283;1.34297E-06;6.08969E-06
B4GALT3;345.4540626;0.278246587;0.057580555;4.832301216;1.34964E-06;6.11503E-06
TRPM6;66.83312891;0.367357679;0.076020548;4.832347183;1.34933E-06;6.11503E-06
CNOT4;160.4535457;0.206606658;0.042762556;4.831485224;1.35518E-06;6.1377E-06
PDHA1;123.3215873;-0.197558573;0.040892533;-4.831165039;1.35736E-06;6.14514E-06
RP4.575N6.4;20.97886452;0.535440376;0.110864332;4.829690174;1.36746E-06;6.18591E-06
LYSMD2;206.598993;-0.328221409;0.067957995;-4.829768906;1.36692E-06;6.18591E-06
SPI1;1027.205732;0.326839642;0.067696981;4.827979557;1.37925E-06;6.23183E-06
AXIN2;18.25197704;-0.568113024;0.117667401;-4.82812589;1.37824E-06;6.23183E-06
NFIX;324.4776995;0.53279999;0.110355671;4.828025448;1.37893E-06;6.23183E-06
TIMM44;36.23124996;0.363888691;0.07537879;4.827467924;1.3828E-06;6.24538E-06
SH3GLB2;204.5117144;0.24562624;0.050884561;4.827127067;1.38517E-06;6.25359E-06
EIF5;473.2554823;-0.16327472;0.03383305;-4.825894272;1.39376E-06;6.28991E-06
PRMT6;25.263003;-0.471164621;0.097651443;-4.824963201;1.40029E-06;6.31686E-06
PEA15;243.9330561;-0.227184502;0.047087102;-4.824771364;1.40164E-06;6.32043E-06
SDCCAG8;126.3158998;0.200038759;0.041512439;4.818766752;1.44448E-06;6.51105E-06
EP400;209.6734068;-0.203869938;0.042316466;-4.817744912;1.4519E-06;6.54188E-06
BABAM1;498.6141033;0.292889036;0.060805921;4.816784821;1.4589E-06;6.57082E-06
ATF7IP;196.3205223;0.196128122;0.040731072;4.815196642;1.47055E-06;6.62068E-06
RNPEPL1;451.8077307;0.181478639;0.037690955;4.814912135;1.47265E-06;6.62749E-06
RBBP6;481.3987654;-0.169792614;0.035270512;-4.814010467;1.47931E-06;6.65485E-06
NEDD4L;57.29537996;0.467648039;0.097159572;4.813195743;1.48536E-06;6.67941E-06
PHF7;20.55858065;0.39891471;0.082885786;4.812824125;1.48812E-06;6.6892E-06
SMC6;109.9644903;-0.312902368;0.065027714;-4.811830992;1.49554E-06;6.71988E-06
C16orf80;46.72536692;-0.326561017;0.067878784;-4.810943824;1.50219E-06;6.7451E-06
THAP1;30.69109811;-0.413853195;0.086023627;-4.810924716;1.50234E-06;6.7451E-06
EFCAB2;23.2581375;0.48333677;0.100481152;4.810223202;1.50762E-06;6.76614E-06
PPIG;571.3259475;-0.278193662;0.057839486;-4.809753396;1.51117E-06;6.77939E-06
RASGRP2;838.6723335;0.161393481;0.033559152;4.809223998;1.51517E-06;6.79469E-06
FAM63A;219.0561095;0.288788063;0.060050556;4.809082236;1.51625E-06;6.79683E-06
PARVA;8.461569785;0.81752442;0.170032939;4.80803558;1.52421E-06;6.82981E-06
FTSJ1.1;57.24282155;-0.2813897;0.058555366;-4.805532257;1.5434E-06;6.91311E-06
LONP2;366.7687706;0.166406343;0.034637982;4.804158092;1.55404E-06;6.95801E-06
GBGT1;85.26097411;0.359237886;0.074796774;4.802852657;1.56421E-06;7.00079E-06
PHACTR1;34.07410867;0.471985676;0.098293342;4.801807175;1.5724E-06;7.03468E-06
RRP1B;202.8911641;-0.223790987;0.046609543;-4.801398452;1.57561E-06;7.04629E-06
EZH1;194.3602241;0.155262773;0.03233941;4.801039192;1.57844E-06;7.05617E-06
PVRL3;19.35520069;0.613861773;0.127877331;4.800395566;1.58353E-06;7.07611E-06
PICALM;1240.961054;-0.203215204;0.042342594;-4.799309234;1.59214E-06;7.1118E-06
COPE;157.7745707;0.1719255;0.035824491;4.79910521;1.59376E-06;7.11625E-06
EXOC7;309.8954439;0.143950317;0.02999942;4.7984366;1.59909E-06;7.13724E-06
MAP3K4;99.71388971;-0.229272592;0.047782867;-4.798217578;1.60084E-06;7.14225E-06
SNX17;252.7904204;0.160919473;0.033538083;4.798111889;1.60168E-06;7.14322E-06
CTC.429L19.3;8.848969734;0.619358614;0.129134373;4.796233569;1.61677E-06;7.20767E-06
MRPL22;40.41512933;0.416046026;0.086795936;4.793381384;1.63993E-06;7.30808E-06
NDNL2;61.70171778;-0.35322383;0.073710241;-4.792059069;1.65078E-06;7.35355E-06
YIF1B;44.52183823;0.294989037;0.061561774;4.791756606;1.65327E-06;7.36176E-06
BRCC3.1;29.51623319;-0.353804874;0.073877413;-4.789080454;1.67547E-06;7.45769E-06
UBAC2;208.9472541;-0.148723813;0.031055824;-4.78891854;1.67683E-06;7.46079E-06
CR1L;25.40757833;0.710163565;0.148302538;4.788613693;1.67937E-06;7.46921E-06
TNFAIP6;327.7215279;0.466065922;0.097339837;4.788028567;1.68428E-06;7.48809E-06
MGST3;242.1951908;0.225359482;0.047075957;4.787146088;1.6917E-06;7.51814E-06
SLC36A1;156.9475077;0.280237048;0.058558607;4.785582525;1.70492E-06;7.57395E-06
EIF1AD;58.24588181;-0.280753185;0.058677358;-4.784693717;1.71248E-06;7.60161E-06
ZNF507;71.58182937;-0.284609703;0.059482959;-4.784726679;1.7122E-06;7.60161E-06
RPRD2;173.9651336;-0.170949753;0.035736188;-4.783659412;1.72132E-06;7.63787E-06
POP7;184.2315508;0.221340682;0.046272892;4.783376846;1.72375E-06;7.64563E-06
C1RL;204.0979385;0.260357113;0.054432869;4.783086362;1.72624E-06;7.65371E-06
PBX1;84.51950849;0.505085767;0.105601173;4.782956038;1.72736E-06;7.65569E-06
SULT1B1;188.5076272;0.389077094;0.08136131;4.782089852;1.73482E-06;7.68577E-06
RP1.179N16.6;9.465415463;0.675250256;0.141222741;4.78145554;1.7403E-06;7.70706E-06
TRIM33;668.1498582;0.135165114;0.028270166;4.781192736;1.74258E-06;7.71415E-06
RP11.145M9.4;186.1592238;-0.280739617;0.058727484;-4.780378744;1.74965E-06;7.74243E-06
EIF3G;429.2968095;0.185879158;0.038885869;4.780120921;1.7519E-06;7.74936E-06
ZFYVE28;76.77635425;-0.317626571;0.066477812;-4.77793362;1.77106E-06;7.82802E-06
ZBTB6;31.63993446;-0.403856733;0.08452503;-4.777954312;1.77088E-06;7.82802E-06
MAP2K3;4369.340408;0.45534374;0.095353729;4.775311322;1.79429E-06;7.92765E-06
PLEKHF2;87.46680835;-0.386655251;0.08099335;-4.773913522;1.8068E-06;7.9798E-06
CEP192;82.23814361;-0.287237894;0.060184192;-4.772646867;1.8182E-06;8.02705E-06
COG3;54.24659478;-0.366966873;0.07689104;-4.772557045;1.81902E-06;8.02752E-06
RNF138;65.72240901;-0.414029711;0.086786669;-4.770660224;1.83623E-06;8.10035E-06
RARRES3;444.0870257;0.249987683;0.052410013;4.769845842;1.84367E-06;8.13001E-06
COX14;149.5288939;0.241338152;0.050611161;4.768476913;1.85624E-06;8.18227E-06
MCTS1;97.9909408;0.256084556;0.053716095;4.767371067;1.86645E-06;8.22411E-06
CCR2;250.5160138;-0.296039987;0.062111414;-4.766273493;1.87664E-06;8.26581E-06
MATR3;216.9285039;-0.292782411;0.061441673;-4.765208959;1.88658E-06;8.30636E-06
GNS;621.5667937;0.178068473;0.037371998;4.764756551;1.89082E-06;8.32179E-06
FAM96B;194.4852942;0.168054648;0.035273167;4.764376505;1.89438E-06;8.33427E-06
PPP2R2B;30.35406483;-0.482893798;0.101364231;-4.763946764;1.89843E-06;8.34882E-06
HSPD1;129.7477933;-0.267735691;0.056205341;-4.763527534;1.90238E-06;8.36296E-06
EIF4G2;1485.837243;-0.160957974;0.03379495;-4.76278186;1.90942E-06;8.39069E-06
TMEM43;286.6394916;-0.207261662;0.043540519;-4.76020186;1.93399E-06;8.49539E-06
C19orf60;234.644431;0.196291445;0.041240199;4.759711369;1.9387E-06;8.51068E-06
CCDC88A;211.028746;-0.311157872;0.065373655;-4.759682992;1.93897E-06;8.51068E-06
FBXO42;108.3432928;0.184826313;0.038839387;4.75873402;1.94811E-06;8.54749E-06
CLMN;75.5134017;-0.277475606;0.058331149;-4.756902815;1.96586E-06;8.62204E-06
DERL3;13.41637151;0.600420063;0.12623135;4.756505121;1.96973E-06;8.6357E-06
MS4A6A;997.0917314;0.213041478;0.044794594;4.755963999;1.97502E-06;8.65553E-06
ATRN;22.78780329;-0.428308699;0.090089091;-4.754279261;1.99156E-06;8.72466E-06
SMAD1;24.21987017;0.534212936;0.112434769;4.751314397;2.02099E-06;8.85018E-06
RAPGEF6;59.35254683;-0.354268122;0.074617804;-4.747769317;2.05672E-06;9.00321E-06
UBAP2;169.0934184;0.24371243;0.051333176;4.747659251;2.05784E-06;9.00465E-06
GRAMD1C;21.56885474;-0.583219239;0.122876584;-4.746382276;2.07087E-06;9.05817E-06
PPP1R3E;102.8952832;0.231753071;0.048863288;4.742887347;2.10693E-06;9.21237E-06
ADO;42.3897903;-0.372365787;0.078522232;-4.742170195;2.11441E-06;9.23872E-06
MYLIP;528.8804575;0.189370603;0.039933462;4.742153364;2.11458E-06;9.23872E-06
GOLGA5P1;14.01481662;0.548568245;0.1156851;4.741909242;2.11713E-06;9.24631E-06
RP11.750H9.7;32.78131407;0.470804226;0.099323768;4.740096317;2.13617E-06;9.32583E-06
TUBGCP4;40.66042676;0.357108298;0.075339;4.740019076;2.13698E-06;9.32583E-06
KLF3;414.326725;-0.206076391;0.043491524;-4.738311542;2.15506E-06;9.40113E-06
AQP10;26.565642;0.654240353;0.138099727;4.737448557;2.16426E-06;9.43762E-06
CARD16;180.295758;0.366355261;0.077336293;4.737171218;2.16722E-06;9.44692E-06
RAD23A;236.2430865;0.356822653;0.075335069;4.736474738;2.17468E-06;9.4758E-06
ABCC3;37.05478708;0.430502094;0.090906618;4.735651849;2.18352E-06;9.51069E-06
RPL18A;50.47850075;0.341218472;0.07206656;4.734768397;2.19305E-06;9.54855E-06
CCDC144B;26.76496802;0.571313291;0.12067868;4.734169231;2.19954E-06;9.57314E-06
TOX4;430.8546949;0.135577313;0.02865049;4.732111555;2.22196E-06;9.66702E-06
CDC37;776.0166261;0.122066108;0.025801667;4.730938729;2.23484E-06;9.71933E-06
SLC8B1;153.4681614;0.169451358;0.035818713;4.730805345;2.23631E-06;9.722E-06
ERGIC3;171.1522997;0.172443333;0.036454791;4.730333912;2.24151E-06;9.74089E-06
SNORA12;56.25465987;0.5425751;0.114718241;4.729632298;2.24927E-06;9.77088E-06
AEBP2;49.73027874;-0.364041946;0.076983663;-4.728820812;2.25828E-06;9.80626E-06
ATMIN;116.6269292;-0.197702465;0.041813891;-4.728152763;2.26572E-06;9.83482E-06
ZBTB21;27.77640253;-0.413223112;0.087433842;-4.726123215;2.28847E-06;9.92979E-06
TMOD2;84.65060727;-0.294755467;0.062371798;-4.72578111;2.29232E-06;9.94273E-06
TBC1D8;21.55206763;0.532933492;0.112805519;4.724356542;2.30845E-06;1.00089E-05
TNFAIP2;2346.359205;-0.230228123;0.048741914;-4.72341164;2.31921E-06;1.00517E-05
MANBA;203.5411898;-0.22005881;0.04665211;-4.717017264;2.39327E-06;1.03687E-05
MPZL2;58.23549441;-0.397646627;0.084349398;-4.714279363;2.42568E-06;1.05011E-05
AC015849.13;13.40369972;0.512689749;0.108751978;4.714302761;2.4254E-06;1.05011E-05
CTD.2521M24.9;71.44950538;0.296724157;0.062959937;4.712904286;2.44211E-06;1.05642E-05
AC092580.4;67.90972165;0.515372636;0.109353209;4.712917333;2.44195E-06;1.05642E-05
SETD7;38.24874222;-0.321380756;0.068208013;-4.711774215;2.45569E-06;1.06189E-05
RN7SL743P;26.03774099;0.467355065;0.099197565;4.711356233;2.46074E-06;1.06367E-05
NDUFS7;155.4656112;0.193840105;0.041155716;4.709919359;2.47815E-06;1.07079E-05
FRAT2;1691.65857;0.272662496;0.057912349;4.708192634;2.49923E-06;1.07949E-05
AK5;36.12559382;0.547293078;0.116259851;4.707498526;2.50775E-06;1.08276E-05
RTFDC1;618.7122755;0.16558591;0.035175593;4.707409262;2.50885E-06;1.08282E-05
AC016586.1;12.8580012;0.535320928;0.113746867;4.706247673;2.52318E-06;1.08859E-05
CDKN1C;221.3764827;-0.433164035;0.092073809;-4.7045304;2.54451E-06;1.09738E-05
VAMP2;468.878776;0.205899796;0.043776681;4.703412641;2.55849E-06;1.10299E-05
ZFAS1;501.0554886;0.299779842;0.06374452;4.702833185;2.56576E-06;1.10571E-05
BIRC3;737.9620401;-0.3258061;0.069299108;-4.701447208;2.58324E-06;1.11282E-05
YIPF2;21.05298702;0.492506479;0.104793618;4.699775488;2.60448E-06;1.12154E-05
MYH9;1894.98491;-0.178476493;0.037979248;-4.699316088;2.61034E-06;1.12364E-05
DOCK2;355.8669884;-0.140342865;0.029872613;-4.698044482;2.62664E-06;1.13023E-05
ASPHD2;74.96267175;0.309635182;0.065923929;4.696855741;2.64197E-06;1.1364E-05
CEP44;51.85274557;-0.354687859;0.075520748;-4.696561795;2.64577E-06;1.1376E-05
PDZK1IP1;950.5039869;0.470064885;0.100120602;4.6949866;2.66624E-06;1.14597E-05
ZBTB8OS;52.06190075;0.330605132;0.070418383;4.69486972;2.66777E-06;1.14619E-05
ASNA1;104.6551513;0.240634471;0.051264326;4.693994619;2.67921E-06;1.15068E-05
DDX54;155.4610239;-0.192708598;0.041063217;-4.692973705;2.69262E-06;1.156E-05
PXN;2758.43569;0.207274051;0.044174903;4.69212241;2.70385E-06;1.16038E-05
TMEM219;262.7180161;0.16376835;0.034906917;4.69157298;2.71113E-06;1.16306E-05
RPS20;1763.637453;0.320748085;0.068397015;4.689504107;2.73868E-06;1.17444E-05
EIF4G3;170.4889032;0.210866062;0.044987489;4.687215656;2.76947E-06;1.1872E-05
TIMM50;50.37473728;0.284046818;0.060602525;4.68704589;2.77177E-06;1.18774E-05
HECTD1;247.6078323;-0.15926379;0.034001929;-4.683963407;2.8138E-06;1.20529E-05
BAZ2B;1484.986163;0.222251289;0.047454551;4.683455714;2.82078E-06;1.20783E-05
FAM199X.1;79.53640046;-0.288342369;0.061575963;-4.682709859;2.83107E-06;1.21178E-05
BSG;911.5631242;0.47349496;0.101127694;4.682149295;2.83883E-06;1.21464E-05
MARCH6;602.0456087;0.161471791;0.034495237;4.680987953;2.85496E-06;1.22108E-05
EGLN2;358.5127934;0.165374762;0.035341892;4.679284406;2.87878E-06;1.23081E-05
ETV6;336.4834444;0.174161586;0.03722235;4.678951938;2.88345E-06;1.23234E-05
RN7SL559P;24.64636888;0.463043844;0.098982933;4.67801698;2.89663E-06;1.23751E-05
CTA.292E10.6;30.67187617;0.372771507;0.079704304;4.676930684;2.91201E-06;1.24361E-05
EXPH5;16.30646179;0.715815845;0.153078793;4.676126797;2.92344E-06;1.24799E-05
CSE1L;78.09222239;-0.277027126;0.05924376;-4.676055751;2.92445E-06;1.24799E-05
RIOK1;92.92118109;-0.222287372;0.047538428;-4.675951266;2.92594E-06;1.24816E-05
PAPD7;96.89641215;-0.272334787;0.058256263;-4.674772662;2.94279E-06;1.25488E-05
RPS12P26;21.473359;0.507417635;0.108575248;4.673419055;2.96226E-06;1.26271E-05
PDHB;124.701068;-0.216053588;0.046239788;-4.672460571;2.97613E-06;1.26814E-05
TMC6;467.4218727;0.181960632;0.038945507;4.672185461;2.98012E-06;1.26937E-05
CDC42EP3;763.1591488;0.229732241;0.049171036;4.672104975;2.98129E-06;1.26939E-05
VCAN;2373.582373;0.277678796;0.059450395;4.670764523;3.00081E-06;1.27722E-05
PHF14;159.3099995;-0.256025884;0.054832142;-4.669266467;3.02277E-06;1.28609E-05
ITGA2B;201.3752128;0.559497176;0.119866328;4.667675942;3.04626E-06;1.2956E-05
PTEN;957.5625907;0.233846808;0.050103415;4.667282859;3.05209E-06;1.29711E-05
MYO1F;3280.799966;0.219715935;0.047075225;4.667336877;3.05129E-06;1.29711E-05
AGAP3;123.3248211;-0.222430145;0.047666844;-4.66634928;3.06598E-06;1.30253E-05
CUTA;423.893082;0.195368369;0.041874974;4.665516189;3.07843E-06;1.30733E-05
RP11.253M7.4;14.39009214;0.745264164;0.159743089;4.665392228;3.08029E-06;1.30763E-05
MRPS18C;75.19068531;0.348284276;0.074663565;4.664715294;3.09045E-06;1.31096E-05
USP9X;337.2917499;0.159570076;0.034207642;4.664749302;3.08994E-06;1.31096E-05
ARFRP1;116.3155219;0.209485504;0.044911033;4.664455265;3.09436E-06;1.31213E-05
C19orf70;79.40871328;0.267355459;0.057336892;4.662887177;3.11804E-06;1.32168E-05
LINC00528;56.78605089;0.257047679;0.055130418;4.662538138;3.12333E-06;1.32343E-05
UBE2Q2;134.2004837;-0.298736395;0.064103202;-4.660241389;3.15839E-06;1.33779E-05
CYFIP1;51.7104814;-0.30585315;0.065635196;-4.659895435;3.1637E-06;1.33954E-05
CALM3;1657.496212;0.164141307;0.035238988;4.657946142;3.1938E-06;1.35178E-05
SIGLEC17P;15.89337717;-0.574094834;0.123262492;-4.657498192;3.20075E-06;1.35418E-05
ELMO1;130.2341332;0.211666495;0.045447086;4.657427232;3.20186E-06;1.35418E-05
CD8B;118.593392;0.387968865;0.083304459;4.657240063;3.20477E-06;1.35491E-05
TMEM209;29.05259637;-0.443516693;0.095236656;-4.656995662;3.20857E-06;1.35602E-05
SLC30A6;46.25459352;-0.298757632;0.064160625;-4.656401553;3.21784E-06;1.35943E-05
MAPKBP1;36.50251733;0.347518941;0.074639586;4.655960194;3.22474E-06;1.36184E-05
RP11.427H3.3;250.3472022;-0.199397493;0.042841098;-4.654350623;3.25003E-06;1.37201E-05
ATP10D;60.00371177;-0.290290447;0.062372012;-4.654178019;3.25276E-06;1.37265E-05
SASS6;24.79856483;-0.42356319;0.09103482;-4.652760218;3.27521E-06;1.38161E-05
SIRT2;103.6790024;0.190526822;0.040953623;4.652258075;3.2832E-06;1.38447E-05
COX19;204.9409112;0.161969013;0.034827129;4.650656432;3.3088E-06;1.39475E-05
UBE4A;194.9205177;-0.160236726;0.034477281;-4.647603322;3.35814E-06;1.41502E-05
KBTBD11;42.32746865;-0.291518522;0.062735816;-4.646763848;3.37183E-06;1.42026E-05
CTSO;110.4011594;-0.264568883;0.056974917;-4.643602798;3.42386E-06;1.44164E-05
SSU72;380.9437173;0.144292735;0.031074623;4.643426779;3.42677E-06;1.44234E-05
CYTH1;883.2996771;-0.145759177;0.031394378;-4.642843284;3.43647E-06;1.44588E-05
NCF1B;287.3777416;0.424664326;0.091480511;4.642128919;3.44838E-06;1.45036E-05
UBALD1;102.5285189;0.301544454;0.064973171;4.641061045;3.46625E-06;1.45734E-05
UBQLN1;343.373613;-0.221861923;0.047811446;-4.640351662;3.47817E-06;1.46181E-05
IPO5;77.66002805;-0.266617039;0.057463099;-4.639795719;3.48754E-06;1.4652E-05
HMG20A;81.28299672;-0.271211237;0.058458674;-4.639366873;3.49478E-06;1.46771E-05
FAM50B;30.96331337;-0.353501592;0.076208865;-4.638588846;3.50796E-06;1.4727E-05
ATP9B;87.76317513;0.25716655;0.055447143;4.638048706;3.51714E-06;1.476E-05
RALGAPA1;118.6978929;0.258593474;0.055757782;4.637800568;3.52136E-06;1.47723E-05
NELL2;85.99656391;-0.405213798;0.087410017;-4.635782188;3.5559E-06;1.49117E-05
C7orf31;15.43800771;-0.450281635;0.097143219;-4.635234863;3.56532E-06;1.49457E-05
F2R;37.61517187;-0.387281015;0.083561059;-4.634706873;3.57444E-06;1.49784E-05
MRP63;103.7989431;0.220707267;0.047628675;4.633915746;3.58813E-06;1.50303E-05
RPL13AP2;14.56832614;0.593513913;0.128099696;4.633218743;3.60024E-06;1.50711E-05
HEBP2;343.0601836;0.196408985;0.042391636;4.6332014;3.60054E-06;1.50711E-05
DNAJC21;146.7101059;-0.230584204;0.0497706;-4.632939978;3.60509E-06;1.50846E-05
SMIM1;191.7756982;0.732956549;0.158273685;4.630943843;3.64003E-06;1.52252E-05
METTL6;32.01589988;0.348065322;0.075177992;4.629883226;3.65872E-06;1.52978E-05
CCDC159;28.75260266;0.31911352;0.068948447;4.628291635;3.68695E-06;1.54101E-05
FAM101B;1165.496758;0.238401151;0.051515251;4.627778127;3.6961E-06;1.54403E-05
TMEM205;136.5879155;0.204657667;0.044224166;4.627733803;3.69689E-06;1.54403E-05
PPM1F;597.086953;0.231106409;0.049943497;4.627357381;3.70361E-06;1.54627E-05
RABIF;71.39499251;0.205636839;0.044472108;4.623950825;3.76499E-06;1.57132E-05
EXOSC1;76.20243752;0.223127464;0.04827112;4.622380078;3.79362E-06;1.58211E-05
BNIP2;541.7576376;-0.284349446;0.061515533;-4.622400761;3.79324E-06;1.58211E-05
SIRT6;74.29988961;0.206128759;0.044633637;4.618238057;3.87012E-06;1.61343E-05
UFSP2;41.29354858;-0.304393236;0.065914683;-4.617988282;3.87478E-06;1.61478E-05
