Supplementary Table 3: Differential expression results (DESeq2) of primary sclerosing cholangitis patients with and without UC comorbidity vs healthy controls. (ii) PSC alone + PSC/UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
PSMD2;279.031136;-0.01731063;0.046268526;-0.374134034;0.708304599;0.802964572
SLC44A1;287.2487915;-0.019373307;0.051814513;-0.373897309;0.708480719;0.803067165
USP38;76.85181596;0.031590186;0.084562421;0.373572391;0.708722478;0.803261171
FAM65A;118.2010637;0.023648044;0.063506719;0.372370747;0.709616831;0.804124651
TBC1D20;152.1946046;-0.015620822;0.041950989;-0.372358845;0.709625692;0.804124651
C18orf21;35.0893614;-0.035228951;0.094700698;-0.372003074;0.70989056;0.804344677
RWDD1;163.5928735;0.036272842;0.097590918;0.371682564;0.710129209;0.804534954
RPS14;5356.427718;-0.026999587;0.07273256;-0.371217331;0.710475665;0.804847321
SGK3;48.32895976;0.031038785;0.083647416;0.371066875;0.710587723;0.804894118
KPNA2;34.44173514;-0.037553284;0.101299662;-0.370714798;0.710849967;0.805111008
LINC00685;15.11592198;-0.045215227;0.122137618;-0.370199024;0.711234204;0.80546601
DYNC1LI1;128.8811339;-0.021545275;0.058350187;-0.369240895;0.711948176;0.806194327
HADHB;202.9542154;0.017070201;0.046277318;0.368867541;0.712226458;0.806429182
CPAMD8;14.93832011;0.053019002;0.144129438;0.36785686;0.712979969;0.807202021
RPL22L1;46.43385721;0.062858186;0.171034714;0.367517124;0.713233321;0.807328176
RP11.84A1.1;14.02835714;0.074372098;0.202355291;0.367532262;0.713222032;0.807328176
MYADM;1748.543784;-0.028321301;0.077156981;-0.367060768;0.713573691;0.807633096
SLC25A51;23.75873997;0.040766299;0.111141094;0.366797712;0.713769915;0.807774825
DUS4L;16.44902671;-0.045184828;0.123276126;-0.366533482;0.713967033;0.807917539
CENPBD1;34.1299;0.030683157;0.083753204;0.366352039;0.714102403;0.807990357
ZSCAN29;93.64992697;-0.024158834;0.06611783;-0.36539061;0.71481985;0.808721702
C2orf49;61.53408492;0.029115784;0.079858618;0.364591631;0.715416263;0.809129327
FBXW11;83.06968028;-0.019023557;0.052178033;-0.364589382;0.715417942;0.809129327
FMR1.1;227.1121701;-0.02826702;0.07753507;-0.36457077;0.715431837;0.809129327
CD99L2.1;82.76572214;-0.022903341;0.062830326;-0.364526854;0.715464624;0.809129327
DNAJC15;44.3403201;0.038680317;0.1062017;0.364215606;0.715697015;0.80923126
SNX29;100.2605818;-0.02116054;0.058087862;-0.364285061;0.715645154;0.80923126
NLN;36.17507983;-0.036836359;0.101280275;-0.363707141;0.71607671;0.809580119
IBA57;34.27441043;0.041906276;0.11533074;0.363357386;0.716337931;0.809655162
PHLPP1;40.55134743;-0.035907476;0.098828166;-0.363332412;0.716356584;0.809655162
RPE;31.15804112;-0.042902468;0.118020803;-0.363516154;0.716219348;0.809655162
AP000347.2;67.59878039;-0.02972053;0.081896498;-0.362903551;0.716676934;0.809936771
RSU1;346.2494007;0.024814585;0.068488717;0.362316401;0.717115603;0.810110637
ELP4;19.82770914;0.042169386;0.116307927;0.362566745;0.716928556;0.810110637
PLAGL2;74.22973818;-0.024627994;0.067971047;-0.362330647;0.717104959;0.810110637
HILPDA;16.75070446;0.044914517;0.123941933;0.362383545;0.717065434;0.810110637
ADCY3;25.44884184;-0.03956179;0.109405897;-0.361605646;0.717646745;0.810567654
MT.CO1;1831.402636;-0.020373876;0.05634612;-0.361584364;0.717662651;0.810567654
PLA2G16;108.9440256;0.032424857;0.089735849;0.361336716;0.71784775;0.810696233
FDX1;66.04314522;-0.032805798;0.090814279;-0.361240531;0.717919645;0.810696953
RCN3;9.121405139;0.059488706;0.164793535;0.360989318;0.718107432;0.810828529
DLEU1;27.32838107;-0.047778182;0.132730266;-0.359964489;0.71887369;0.811570942
ISY1;166.6706136;0.0157774;0.04383596;0.359919123;0.718907616;0.811570942
CTNS;33.95866637;-0.029886851;0.083137022;-0.359489068;0.719229254;0.81185348
MYCL;117.52785;0.028405502;0.079085823;0.359173123;0.719465582;0.812039675
TMEM256;67.30813308;-0.038325808;0.107097615;-0.357858651;0.720449096;0.81274659
ZNF844;36.12674757;-0.035081869;0.09799522;-0.357995717;0.720346518;0.81274659
MAPRE3;10.86700582;-0.050776645;0.141890111;-0.357858942;0.720448878;0.81274659
PPIL3;36.2731173;-0.040399292;0.112871245;-0.357923687;0.720400424;0.81274659
TMEM176B;239.2606542;0.069056325;0.192839198;0.358103154;0.720266119;0.81274659
DHCR24;14.78557026;-0.053917028;0.15075836;-0.357638726;0.720613693;0.812851674
BBS10;17.11079315;-0.054940616;0.153953586;-0.356864801;0.721193022;0.813259076
C16orf54;758.9823977;-0.018277599;0.051206507;-0.356938983;0.721137485;0.813259076
RP5.1028K7.2;15.07227684;-0.052199378;0.146348417;-0.356678799;0.721332279;0.813259076
RRM2;19.83348839;0.066921931;0.187623708;0.356681637;0.721330154;0.813259076
SLC15A2;30.30153889;-0.03596458;0.100808273;-0.356762188;0.721269845;0.813259076
HNRNPF;1002.927963;-0.019734737;0.055396798;-0.356243287;0.721658377;0.813465507
YWHAH;258.0491514;0.018329179;0.051447944;0.356266503;0.721640993;0.813465507
CHMP6;53.67854091;-0.025056283;0.070355944;-0.356135983;0.721738731;0.813475484
PLD3;85.90912498;-0.02362093;0.066349981;-0.356005067;0.721836771;0.813505393
FCHSD2;85.40043238;-0.02044737;0.057469715;-0.355793834;0.721994967;0.813522506
MPC1;101.5790958;-0.0214087;0.060158031;-0.355874338;0.721934675;0.813522506
ZSCAN16.AS1;42.54091963;-0.032842283;0.092567781;-0.35479173;0.722745625;0.814287678
Y_RNA.387;11.67514521;-0.050792193;0.1433929;-0.354216932;0.723176315;0.81469224
MRFAP1;453.2264071;0.016780189;0.047409768;0.353939497;0.723384226;0.814845777
ZBTB33.1;83.19734975;-0.029137589;0.082368191;-0.353748073;0.723527692;0.814926696
GALC;152.277203;0.022870968;0.064679763;0.353603157;0.723636308;0.81496835
ARHGEF10L;28.7388269;0.037321681;0.106336549;0.350976981;0.725605618;0.817087744
ACLY;189.8087071;-0.016379328;0.046677777;-0.350902064;0.725661823;0.817087744
DGKQ;120.7366721;-0.025549455;0.072865714;-0.350637542;0.725860288;0.817230331
PARVG;352.0747721;0.014105449;0.040258033;0.350376002;0.726056534;0.817370392
CS;139.9344459;-0.018755862;0.053567683;-0.350133903;0.726238208;0.817494023
FBXO28;50.66930406;0.032664274;0.093423561;0.349636362;0.726611619;0.817833437
ZNF593;46.99556517;-0.029083787;0.083344086;-0.348960412;0.72711903;0.818054628
RP5.1043L13.1;12.75229608;0.064129075;0.183728102;0.349043365;0.727056754;0.818054628
ITGB5;78.6778665;-0.042049451;0.120445654;-0.349115555;0.72700256;0.818054628
TNIP2;116.313721;0.015664428;0.044897172;0.34889564;0.727167659;0.818054628
NRM;79.38094444;0.021961636;0.062941361;0.34892217;0.727147741;0.818054628
NDUFA9;190.629805;0.018435258;0.052947258;0.348181547;0.727703845;0.818483521
PVRL3;19.35520069;-0.056488203;0.162250206;-0.348154889;0.727723864;0.818483521
USP46;19.40265822;-0.042801822;0.122958241;-0.348100476;0.727764727;0.818483521
LINC00657;642.3792065;-0.023523789;0.067612788;-0.347919235;0.727900839;0.818555683
FAM135A;35.59408596;0.038358158;0.110345645;0.347618236;0.728126909;0.818728983
TAPBPL;136.912656;-0.019514657;0.056189907;-0.347298268;0.728367252;0.818918295
KDM3A;166.9214195;0.023112572;0.066650696;0.346771656;0.728762872;0.819282134
NDUFA13;44.13540102;0.026554768;0.076625822;0.34655116;0.728928543;0.819354798
ELOVL7;26.40632381;0.049344233;0.142410092;0.346493931;0.728971545;0.819354798
MARK4;40.5260518;-0.027836364;0.080415993;-0.346154576;0.72922655;0.819398564
ZFAND2A;34.06288831;-0.030323892;0.087581824;-0.346234991;0.72916612;0.819398564
SH3KBP1;1228.701918;0.0133276;0.038487973;0.346279606;0.729132594;0.819398564
RP11.800A3.4;17.55057269;-0.046831989;0.135471686;-0.345695769;0.729571364;0.819697631
ABCA7;200.2517613;0.027143719;0.078538876;0.345608705;0.729636803;0.819697631
IGLC3;34.79718267;-0.053950721;0.156485969;-0.344763952;0.730271835;0.820330043
ATP2B4;443.1086923;0.016497826;0.047892286;0.34447774;0.730487033;0.820381003
WDR19;19.9809008;-0.040333648;0.117055997;-0.344567121;0.730419827;0.820381003
AP5Z1;141.3468224;-0.018804804;0.054599115;-0.344415907;0.730533528;0.820381003
SPATA13;236.3883016;0.023891593;0.069390546;0.344306168;0.730616046;0.820392692
PNPLA4;19.77527726;-0.040521307;0.117771669;-0.344066679;0.730796141;0.820513934
RP4.814D15.2;35.62049333;-0.032736906;0.095202345;-0.34386659;0.730946619;0.820601903
SLC12A7;104.3230818;-0.033293248;0.096949222;-0.343409126;0.731290695;0.820826188
XIAP;383.5305168;0.016720648;0.048682309;0.34346456;0.731248998;0.820826188
GTF2A1;148.4599897;0.024867722;0.072454125;0.343220239;0.73143278;0.820859047
CDC14B;16.96648847;0.045322089;0.132065689;0.343178375;0.731464272;0.820859047
CYB5R1;117.1548996;0.021239206;0.062058493;0.342244948;0.732166562;0.821566128
TCF12;56.71574083;0.031047331;0.090971591;0.341286013;0.732888277;0.822132708
TMEM205;136.5879155;0.019509571;0.057145711;0.341400437;0.732802146;0.822132708
ANKRD55;24.7362483;-0.048588219;0.142340104;-0.341352982;0.732837867;0.822132708
CLSTN3;34.92339355;0.032732762;0.096069115;0.340720971;0.73331365;0.822528778
COX20;95.07657814;0.022949703;0.067555865;0.339714445;0.734071582;0.823297752
SFXN3;60.76449523;-0.022947014;0.067646624;-0.339218918;0.734444819;0.823553982
STK17A;347.7643597;0.01839074;0.054202642;0.339296012;0.734386747;0.823553982
TCAP;11.26037998;0.040914948;0.120748052;0.338845614;0.734726037;0.823788127
GCLM;75.14116193;-0.024181539;0.071456025;-0.338411483;0.735053122;0.823941066
FANCI;23.86655003;0.039662527;0.117247596;0.338280088;0.735152128;0.823941066
CC2D1A;43.7698031;-0.028698251;0.084797583;-0.338432414;0.735037351;0.823941066
LSM14B;148.7290004;-0.018391833;0.054359163;-0.338339145;0.735107628;0.823941066
TMEM14C;50.39168538;0.037961638;0.112493754;0.337455519;0.735773538;0.824556298
IGF2BP3;12.22741772;0.053931961;0.160988579;0.335004888;0.737621399;0.826545716
NUDT21;121.8400546;-0.030771833;0.091994196;-0.334497545;0.738004143;0.826811732
PSMG1;26.55358508;-0.036537777;0.109229271;-0.334505364;0.737998244;0.826811732
SUGT1;173.6650564;-0.017783491;0.05323283;-0.334069989;0.738326746;0.827091708
RPS14P3;24.2582631;-0.032089065;0.096169241;-0.333672856;0.738626434;0.827183083
FUOM;33.36124724;-0.03099532;0.09284363;-0.333844339;0.738497024;0.827183083
ARGLU1;1108.949958;-0.030534854;0.091488096;-0.33375767;0.738562428;0.827183083
GATC;13.20039272;-0.043485916;0.130696209;-0.332725157;0.739341758;0.827739734
SPATA33;24.4542658;0.045235515;0.135894231;0.332872961;0.73923018;0.827739734
GS1.251I9.4;82.86989477;0.040924064;0.122971955;0.332791842;0.739291417;0.827739734
PNKD;134.0258575;0.018729827;0.056308727;0.332627418;0.739415545;0.827740889
ZBTB11;129.439906;-0.027817387;0.083657642;-0.332514593;0.739500723;0.827754793
MTERFD3;12.28242824;0.052229416;0.157218572;0.332208943;0.739731491;0.827862765
PLEKHA3;103.8991639;-0.020349005;0.061256374;-0.332194078;0.739742715;0.827862765
UHMK1;362.2758764;-0.02051861;0.061828892;-0.3318612;0.73999407;0.828018913
SMIM20;26.18813998;0.042649322;0.128532843;0.331816529;0.740027802;0.828018913
RPS27L;129.3593219;0.045277046;0.136981521;0.33053397;0.740996529;0.828868899
PSME3;267.2862631;0.013962117;0.042229503;0.330624699;0.740927987;0.828868899
MOB1B;29.28926943;0.04049176;0.122508739;0.330521398;0.741006027;0.828868899
PDGFRB;12.92756274;-0.059201475;0.179318852;-0.330146412;0.741289336;0.829051124
TSC22D3;5124.543448;-0.029836196;0.0903818;-0.330112872;0.741314678;0.829051124
SNRNP35;126.6419945;0.015419057;0.046889788;0.328836141;0.742279544;0.829808733
ATXN7;1052.734321;-0.015532628;0.047235981;-0.328830432;0.74228386;0.829808733
COPS5;101.4439345;-0.022770427;0.069241904;-0.328853281;0.742266588;0.829808733
ARHGAP4.1;442.3054962;0.013398495;0.040725617;0.328994284;0.742160009;0.829808733
WARS2;19.74048429;-0.036696813;0.111963948;-0.32775562;0.743096445;0.830635514
CASZ1;44.82363741;0.026784017;0.081823855;0.327337507;0.743412627;0.830907306
CSRP1;58.80109457;-0.023748049;0.072578088;-0.327206878;0.743511419;0.830936092
ADPRM;22.55823301;0.03878202;0.118797653;0.326454425;0.744080565;0.830997643
NDUFA11;281.4161642;-0.015205464;0.04651128;-0.326919919;0.743728455;0.830997643
NDUFAF5;13.55164658;-0.043646353;0.133727494;-0.326382796;0.744134752;0.830997643
IQCB1;57.02108093;0.029596052;0.090579423;0.326741456;0.743863442;0.830997643
MRPS22;35.06091979;-0.033704124;0.103193013;-0.32661246;0.743961018;0.830997643
GAB1;50.31056311;0.02698807;0.08269378;0.326361545;0.744150829;0.830997643
TRAM1;385.6664052;-0.023185822;0.070985589;-0.326627169;0.743949892;0.830997643
AK1;28.91213249;-0.035039492;0.10721609;-0.326811878;0.743810175;0.830997643
TRIB3;28.76682773;0.034191669;0.104867774;0.326045529;0.744389908;0.831183039
ZNF213;26.66023075;0.030207313;0.092845406;0.325350645;0.744915705;0.831688516
COX18;78.80303349;-0.023808067;0.073206056;-0.325219909;0.745014642;0.831717357
H2AFZ;936.1328577;0.017243628;0.053131643;0.324545359;0.745525187;0.832205657
PLAA;38.38217827;0.023908616;0.073788953;0.324013482;0.745927827;0.832573422
SDHA;72.27938964;-0.020919869;0.064712296;-0.32327503;0.746486963;0.833115771
C1orf52;107.9014867;-0.024489817;0.075900898;-0.322655171;0.746956406;0.833312712
TMEM62;32.47730279;-0.026436082;0.081913658;-0.322731061;0.746898927;0.833312712
ATL2;39.77442751;-0.029370707;0.091021774;-0.322677814;0.746939256;0.833312712
EIF6;127.130122;-0.017294421;0.053587416;-0.322732885;0.746897545;0.833312712
SAR1B;91.31335117;-0.024282283;0.075329794;-0.322346338;0.747190332;0.833491951
FAM177B;12.07062585;-0.045901672;0.142455393;-0.322217864;0.747287652;0.833507581
AC016739.2;17.11877555;0.041866918;0.129967231;0.322134414;0.747350868;0.833507581
MPST;104.099977;-0.02341633;0.072724178;-0.321988231;0.74746161;0.833549376
CAMLG;286.8327725;-0.015658659;0.048655982;-0.321823917;0.747586094;0.833606488
SLAMF8;12.30145494;0.051711108;0.160790303;0.321605885;0.747751285;0.833708974
CUL3;263.0880454;0.014334948;0.044632559;0.321176928;0.748076316;0.833989637
NPHP4;15.01629697;0.040599289;0.126496677;0.320951426;0.748247201;0.834088961
LRRK1;24.6853395;0.030456946;0.094921113;0.320865875;0.748312035;0.834088961
CHKA;34.51689299;0.030331983;0.094582826;0.32069229;0.74844359;0.834153872
CGGBP1;322.5639182;0.021948137;0.068588205;0.319998711;0.748969308;0.834658029
RN7SL364P;12.55455169;0.048347856;0.151454866;0.319222862;0.749557522;0.835231726
CORO7;268.6193448;0.015594205;0.048897723;0.318914755;0.749791155;0.835410241
RP11.65L3.2;13.8560066;0.048673373;0.153049145;0.318024468;0.750466377;0.836080687
NUDT19;30.61584364;-0.032660804;0.102822522;-0.317642513;0.750756122;0.836321591
PAQR6;29.76015683;0.043918157;0.138769755;0.316482199;0.751636535;0.83722037
SDHC;66.19910253;0.023810667;0.075340989;0.316038681;0.751973149;0.837431334
RP11.6N17.4;12.59601779;0.056935915;0.180150173;0.316046965;0.751966861;0.837431334
DCP1B;35.589186;0.029452048;0.093268381;0.315777415;0.752171462;0.837570199
PMS1;42.02929279;-0.034888471;0.110746793;-0.315029173;0.752739504;0.838055952
RPL9;62.10617489;-0.053434188;0.169627632;-0.315008748;0.752755012;0.838055952
KDM5A;1129.298097;0.012720097;0.040403418;0.314827245;0.752892825;0.838127365
TMSB4X;408.0005637;-0.027685228;0.088020269;-0.314532417;0.7531167;0.83829456
LINC00467;13.87164464;-0.042226309;0.134461633;-0.314039832;0.753490786;0.838554436
CINP;57.62556706;0.021215368;0.067580887;0.313925564;0.753577574;0.838554436
FAM220A;40.5969543;0.028433791;0.090600564;0.313836798;0.753644995;0.838554436
EIF3E;98.18284808;0.029773318;0.094863969;0.313852755;0.753632874;0.838554436
NUP155;35.3884106;0.02711581;0.086562189;0.313252358;0.754088942;0.83896635
NUBP1;88.19955691;-0.017965549;0.057390025;-0.313043066;0.754247943;0.839061196
MS4A7;278.6617919;-0.026404054;0.084545855;-0.312304539;0.754809091;0.839521266
IFT122;18.95055015;0.031139906;0.099697228;0.31234475;0.754778535;0.839521266
HES6;16.38156869;0.063530029;0.203608685;0.31202023;0.755025149;0.839679484
RDX;113.0874755;0.01695106;0.054561574;0.310677625;0.756045708;0.840732287
RNFT1;22.69890783;0.042466244;0.13705735;0.309842882;0.75668044;0.841277211
MAPKAP1;110.799742;0.013662965;0.044097029;0.309838682;0.756683634;0.841277211
FASTKD1;56.30710595;-0.028325199;0.091529208;-0.309466235;0.756966893;0.841509902
MYO6;32.87020835;-0.040883777;0.132215494;-0.309220768;0.757153597;0.841635219
BHLHE40;52.68137913;-0.029129098;0.094246215;-0.309074463;0.757264884;0.841676689
CAPN5;36.6219007;0.040041618;0.129633021;0.308884402;0.757409462;0.841679592
ENDOD1;88.57008987;0.030858506;0.099905639;0.308876521;0.757415458;0.841679592
GPANK1;145.4275365;0.013802048;0.044713803;0.308675323;0.757568517;0.84176746
KAT6A;1092.988265;-0.015385292;0.049941816;-0.308064319;0.758033391;0.842201747
SIKE1;48.14465265;-0.027171648;0.088379163;-0.307444055;0.758505399;0.842643876
YME1L1;244.2957172;0.012989991;0.042276772;0.307260712;0.758644937;0.842707959
MKI67;34.26166582;0.040046582;0.130371163;0.307173617;0.758711226;0.842707959
MINOS1;123.1523854;0.016023976;0.052185626;0.30705728;0.758799774;0.842724036
MAN2A1;258.5534251;0.021779503;0.070975679;0.306858676;0.758950944;0.842809653
TBCA;189.3241614;0.022146985;0.072249474;0.306534902;0.75919741;0.843001067
NDUFS4;88.32236109;0.029436499;0.096072343;0.306399304;0.759300638;0.843033411
TRADD;183.4080773;0.013237007;0.043230738;0.306194344;0.759456678;0.843048438
JAKMIP2;24.20007058;-0.052804292;0.172457733;-0.306186862;0.759462375;0.843048438
INTS6.AS1;20.12348828;-0.032493232;0.106228639;-0.305880149;0.759695901;0.843225391
CD2BP2;245.3188457;-0.011668809;0.038163598;-0.305757583;0.759789227;0.843246711
RP11.541N10.3;13.76784484;0.037228805;0.121980597;0.305202676;0.760211794;0.843604594
DPEP2;326.8928385;-0.018774513;0.061543;-0.305063336;0.760317915;0.843604594
RP11.28F1.2;13.83507952;-0.051488578;0.168791749;-0.305042032;0.76033414;0.843604594
LYPLAL1;67.30711881;0.025337182;0.083113993;0.304848578;0.760481481;0.843685793
HMGB1;434.4504863;-0.028893864;0.095038057;-0.304024148;0.761109494;0.844217872
MT.TI;178.8658463;0.037924046;0.124706679;0.304105973;0.761047156;0.844217872
SEMA7A;28.6846917;-0.033381467;0.109916569;-0.303698224;0.761357811;0.844250998
EME2;24.89298716;-0.031859412;0.104906723;-0.303692754;0.761361979;0.844250998
STK38;853.6196865;0.009704885;0.031950728;0.303745365;0.761321893;0.844250998
ENO1;1471.321822;-0.014863258;0.049032296;-0.30313201;0.761789261;0.844642473
AC006978.6;152.2946299;-0.015588951;0.05144726;-0.303008381;0.761883475;0.844664616
SUZ12;372.9049874;-0.01872841;0.061855501;-0.302776792;0.762059971;0.844777968
ZC2HC1A;41.36461388;-0.035122528;0.116258557;-0.302107032;0.762570472;0.845261522
LINC00984;82.06519534;0.023356798;0.077350479;0.301960616;0.762682086;0.845302883
SHFM1;84.93876429;-0.029237816;0.097010519;-0.301388095;0.763118571;0.845704265
SLC4A8;20.23695738;-0.048795891;0.161989987;-0.301227824;0.763240774;0.845757308
ITPRIPL2;103.4992614;0.019250809;0.06403764;0.300617093;0.763706496;0.846190962
SVIP;228.6405144;-0.024774015;0.082535275;-0.300162743;0.764053023;0.846377871
PDGFD;14.92596569;-0.050905648;0.169582039;-0.300183015;0.76403756;0.846377871
BAP1;90.45102131;-0.01497094;0.049885955;-0.300103294;0.764098366;0.846377871
ADD2;19.3663692;-0.038205761;0.127373609;-0.299950367;0.764215015;0.846424672
C2orf69;122.2908451;0.02231129;0.074427153;0.29977352;0.764349915;0.846491676
OGDH;212.0182492;-0.014514921;0.048443568;-0.299625348;0.764462947;0.846534451
SEC14L1;1062.282133;0.022583022;0.07549989;0.299113308;0.764853593;0.846555046
